Rk,Player_URL,Player,Pos,Age,Tm_URL,Tm,G,MP,PER,TS_,ThreePAr,FTr,ORB_,DRB_,TRB_,AST_,STL_,BLK_,TOV_,USG_,OWS,DWS,WS,WS_48,OBPM,DBPM,BPM,BPM1,VORP
74,https://www.basketball-reference.com/players/c/cartemi01.html,Michael Carter-Williams,PG,25,https://www.basketball-reference.com/teams/CHI/2017.html,CHI,45,846,9.9,.437,.209,.252,3.0,16.6,9.8,20.0,2.3,2.2,16.3,20.9,-1.0,1.3,0.2,.013,-4.5,1.3,-3.2,-3.2,-0.3
75,https://www.basketball-reference.com/players/c/casspom01.html,Omri Casspi,PF,28,,,36,643,10.0,.526,.262,.177,4.9,15.2,10.1,8.6,1.8,0.4,14.1,14.4,0.1,0.4,0.5,.038,-2.6,-0.5,-3.2,-3.2,-0.2
75,https://www.basketball-reference.com/players/c/casspom01.html,Omri Casspi,PF,28,https://www.basketball-reference.com/teams/SAC/2017.html,SAC,22,397,11.4,.511,.248,.179,5.9,20.2,13.1,10.1,1.3,0.2,11.9,16.3,0.1,0.3,0.4,.043,-1.8,-0.9,-2.6,-2.6,-0.1
75,https://www.basketball-reference.com/players/c/casspom01.html,Omri Casspi,PF,28,https://www.basketball-reference.com/teams/NOP/2017.html,NOP,1,24,10.0,.667,.444,.000,4.4,4.4,4.4,0.0,0.0,0.0,18.2,20.3,0.0,0.0,0.0,.015,-2.0,-3.3,-5.3,-5.3,0.0
75,https://www.basketball-reference.com/players/c/casspom01.html,Omri Casspi,PF,28,https://www.basketball-reference.com/teams/MIN/2017.html,MIN,13,222,7.5,.542,.263,.211,3.1,7.5,5.3,6.8,3.0,0.8,19.4,10.3,0.0,0.2,0.1,.032,-4.3,0.4,-3.9,-3.9,-0.1
76,https://www.basketball-reference.com/players/c/caulewi01.html,Willie Cauley-Stein,C,23,https://www.basketball-reference.com/teams/SAC/2017.html,SAC,75,1421,16.3,.558,.004,.314,7.0,20.4,13.8,9.4,1.9,2.8,11.2,19.7,1.4,1.5,2.9,.100,-1.2,0.2,-1.0,,0.3
77,https://www.basketball-reference.com/players/c/chandty01.html,Tyson Chandler,C,34,https://www.basketball-reference.com/teams/PHO/2017.html,PHO,47,1298,16.6,.703,.000,.544,12.5,33.2,22.6,3.3,1.2,1.5,18.7,11.2,2.7,1.3,4.1,.151,0.7,-0.3,0.3,0.3,0.8
78,https://www.basketball-reference.com/players/c/chandwi01.html,Wilson Chandler,SF,29,https://www.basketball-reference.com/teams/DEN/2017.html,DEN,71,2197,14.9,.545,.347,.207,5.2,17.8,11.6,9.8,1.1,1.1,10.0,22.0,2.4,1.1,3.5,.077,0.5,-1.5,-1.0,,0.5
79,https://www.basketball-reference.com/players/c/chrisma01.html,Marquese Chriss,PF,19,https://www.basketball-reference.com/teams/PHO/2017.html,PHO,82,1743,12.3,.529,.354,.286,5.8,16.1,10.8,5.2,1.8,3.2,13.2,19.7,0.3,1.5,1.8,.050,-2.2,-0.1,-2.2,,-0.1
80,https://www.basketball-reference.com/players/c/chrisra01.html,Rakeem Christmas,PF,25,https://www.basketball-reference.com/teams/IND/2017.html,IND,29,219,10.4,.529,.000,.674,13.5,15.2,14.4,2.5,0.7,2.4,12.5,13.1,0.3,0.2,0.5,.099,-4.0,-1.0,-5.0,-5.0,-0.2
81,https://www.basketball-reference.com/players/c/chrisse01.html,Semaj Christon,PG,24,https://www.basketball-reference.com/teams/OKC/2017.html,OKC,64,973,5.7,.387,.283,.139,2.2,7.8,4.9,18.1,1.4,0.6,15.4,12.2,-0.7,0.8,0.1,.006,-4.8,-0.3,-5.1,,-0.8
82,https://www.basketball-reference.com/players/c/clarkia01.html,Ian Clark,SG,25,https://www.basketball-reference.com/teams/GSW/2017.html,GSW,77,1137,13.1,.575,.376,.134,2.3,9.0,5.8,11.2,1.7,0.6,10.7,19.5,1.0,1.3,2.3,.099,-1.0,-0.5,-1.5,,0.1
83,https://www.basketball-reference.com/players/c/clarkjo01.html,Jordan Clarkson,SG,24,https://www.basketball-reference.com/teams/LAL/2017.html,LAL,82,2397,13.2,.526,.332,.157,2.2,9.3,5.6,14.4,1.8,0.3,12.5,23.3,0.5,0.7,1.2,.024,-0.9,-1.6,-2.5,,-0.3
84,https://www.basketball-reference.com/players/c/coleno01.html,Norris Cole,PG,28,https://www.basketball-reference.com/teams/OKC/2017.html,OKC,13,125,5.4,.381,.250,.192,0.0,9.8,4.9,16.3,3.1,0.0,11.0,21.5,-0.2,0.2,-0.1,-0.033,-7.5,0.8,-6.7,-6.7,-0.1
85,https://www.basketball-reference.com/players/c/collida01.html,Darren Collison,PG,29,https://www.basketball-reference.com/teams/SAC/2017.html,SAC,68,2063,15.3,.570,.245,.239,1.3,7.1,4.3,24.5,1.6,0.4,12.6,19.8,3.1,0.8,3.9,.091,0.3,-1.2,-0.9,,0.6
86,https://www.basketball-reference.com/players/c/collini01.html,Nick Collison,PF,36,https://www.basketball-reference.com/teams/OKC/2017.html,OKC,20,128,12.9,.622,.043,.348,7.8,19.1,13.4,13.2,0.8,1.2,13.1,10.1,0.3,0.1,0.4,.145,-1.3,1.1,-0.2,-0.2,0.1
87,https://www.basketball-reference.com/players/c/conlemi01.html,Mike Conley,PG,29,https://www.basketball-reference.com/teams/MEM/2017.html,MEM,69,2292,23.2,.604,.415,.365,1.5,10.8,6.0,34.5,2.1,0.8,11.8,26.3,7.5,2.5,10.0,.209,6.0,0.8,6.8,,5.1
88,https://www.basketball-reference.com/players/c/connapa01.html,Pat Connaughton,SG,24,https://www.basketball-reference.com/teams/POR/2017.html,POR,39,316,11.8,.645,.458,.125,3.5,14.8,9.1,12.7,0.9,0.5,18.3,13.0,0.4,0.2,0.6,.090,-0.4,-0.4,-0.8,-0.8,0.1
89,https://www.basketball-reference.com/players/c/cookqu01.html,Quinn Cook,PG,23,,,14,188,11.8,.579,.394,.076,0.6,3.6,2.0,22.8,1.1,0.0,16.0,19.6,0.1,0.1,0.2,.047,-1.6,-1.5,-3.1,-3.1,-0.1
89,https://www.basketball-reference.com/players/c/cookqu01.html,Quinn Cook,PG,23,https://www.basketball-reference.com/teams/DAL/2017.html,DAL,5,77,6.9,.522,.560,.080,0.0,4.8,2.3,25.7,0.7,0.0,23.6,20.7,-0.1,0.0,-0.1,-0.046,-3.8,-2.4,-6.2,-6.2,-0.1
89,https://www.basketball-reference.com/players/c/cookqu01.html,Quinn Cook,PG,23,https://www.basketball-reference.com/teams/NOP/2017.html,NOP,9,111,15.3,.614,.293,.073,0.9,2.9,1.9,20.7,1.3,0.0,10.6,18.9,0.2,0.1,0.3,.110,0.0,-1.0,-1.0,-1.0,0.0
90,https://www.basketball-reference.com/players/c/couside01.html,DeMarcus Cousins,C,26,,,72,2465,25.8,.562,.253,.468,7.0,29.2,18.2,25.8,2.0,3.4,13.5,36.5,3.9,3.8,7.6,.149,5.0,1.8,6.8,,5.5
90,https://www.basketball-reference.com/players/c/couside01.html,DeMarcus Cousins,C,26,https://www.basketball-reference.com/teams/SAC/2017.html,SAC,55,1891,26.5,.562,.239,.491,7.1,28.3,17.8,27.4,2.0,3.6,13.2,37.5,3.4,2.6,6.0,.153,5.6,1.6,7.2,,4.4
90,https://www.basketball-reference.com/players/c/couside01.html,DeMarcus Cousins,C,26,https://www.basketball-reference.com/teams/NOP/2017.html,NOP,17,574,23.2,.564,.306,.385,6.8,32.2,19.4,20.6,2.1,2.7,14.4,33.1,0.5,1.1,1.6,.136,3.0,2.5,5.5,5.5,1.1
91,https://www.basketball-reference.com/players/c/covinro01.html,Robert Covington,SF,26,https://www.basketball-reference.com/teams/PHI/2017.html,PHI,67,2119,13.2,.534,.563,.238,4.8,17.9,11.3,7.5,2.9,2.6,13.9,19.2,0.0,3.2,3.1,.071,-1.2,1.4,0.2,,1.1
92,https://www.basketball-reference.com/players/c/crabbal01.html,Allen Crabbe,SG,24,https://www.basketball-reference.com/teams/POR/2017.html,POR,79,2254,11.6,.602,.467,.192,0.9,10.2,5.6,6.1,1.2,0.7,8.1,14.9,3.1,1.0,4.2,.089,-0.7,-0.6,-1.3,,0.4
93,https://www.basketball-reference.com/players/c/crawfja01.html,Jamal Crawford,SG,36,https://www.basketball-reference.com/teams/LAC/2017.html,LAC,82,2157,12.0,.525,.370,.233,0.9,5.7,3.3,15.2,1.4,0.5,12.3,22.7,0.5,1.4,1.9,.043,-0.8,-1.3,-2.1,,0.0
94,https://www.basketball-reference.com/players/c/crawfjo02.html,Jordan Crawford,SG,28,https://www.basketball-reference.com/teams/NOP/2017.html,NOP,19,442,17.6,.582,.436,.119,0.9,7.2,4.1,22.7,1.2,0.4,9.8,25.5,0.6,0.3,0.9,.102,2.2,-0.9,1.3,1.3,0.4
95,https://www.basketball-reference.com/players/c/crowdja01.html,Jae Crowder,SF,26,https://www.basketball-reference.com/teams/BOS/2017.html,BOS,72,2335,14.9,.613,.547,.301,2.3,17.3,9.9,10.1,1.6,0.8,8.9,17.0,4.1,2.5,6.7,.137,1.0,-0.1,0.9,,1.7
96,https://www.basketball-reference.com/players/c/cunnida01.html,Dante Cunningham,PF,29,https://www.basketball-reference.com/teams/NOP/2017.html,NOP,66,1649,10.2,.586,.504,.075,3.6,14.2,8.9,3.2,1.2,1.4,7.0,10.7,1.4,1.6,3.0,.088,-1.9,0.3,-1.6,,0.2
97,https://www.basketball-reference.com/players/c/curryse01.html,Seth Curry,PG,26,https://www.basketball-reference.com/teams/DAL/2017.html,DAL,70,2029,15.5,.601,.458,.142,1.4,9.3,5.1,16.0,2.0,0.3,11.0,19.5,2.9,1.7,4.6,.110,0.8,0.4,1.2,,1.7
98,https://www.basketball-reference.com/players/c/curryst01.html,Stephen Curry,PG,28,https://www.basketball-reference.com/teams/GSW/2017.html,GSW,79,2638,24.6,.624,.547,.251,2.7,11.4,7.3,31.2,2.6,0.5,13.0,30.1,8.7,3.9,12.6,.229,6.7,0.3,6.9,,5.9
99,https://www.basketball-reference.com/players/d/danietr01.html,Troy Daniels,SG,25,https://www.basketball-reference.com/teams/MEM/2017.html,MEM,67,1183,10.4,.531,.717,.109,2.1,7.8,4.8,6.6,0.9,0.3,8.0,21.7,0.5,0.8,1.3,.051,0.2,-1.9,-1.8,,0.0
100,https://www.basketball-reference.com/players/d/davisan02.html,Anthony Davis,C,23,https://www.basketball-reference.com/teams/NOP/2017.html,NOP,75,2708,27.5,.580,.088,.424,6.7,27.9,17.2,11.1,1.7,5.1,9.1,32.6,5.9,5.1,11.0,.195,4.4,1.4,5.9,,5.4
101,https://www.basketball-reference.com/players/d/davisde01.html,Deyonta Davis,C,20,https://www.basketball-reference.com/teams/MEM/2017.html,MEM,36,238,10.6,.528,.000,.383,9.3,19.8,14.4,1.3,0.7,6.8,12.7,12.0,0.1,0.4,0.5,.097,-5.0,0.4,-4.6,-4.6,-0.2
102,https://www.basketball-reference.com/players/d/davised01.html,Ed Davis,PF,27,https://www.basketball-reference.com/teams/POR/2017.html,POR,46,789,11.5,.563,.000,.570,13.4,20.9,17.1,4.6,0.9,2.2,17.2,12.0,1.0,0.7,1.7,.104,-3.2,-0.8,-4.1,-4.1,-0.4
103,https://www.basketball-reference.com/players/d/dedmode01.html,Dewayne Dedmon,C,27,https://www.basketball-reference.com/teams/SAS/2017.html,SAS,76,1330,16.0,.645,.000,.359,11.2,30.6,21.1,4.8,1.4,3.7,16.9,12.3,2.3,3.0,5.2,.189,-1.4,2.0,0.6,,0.9
104,https://www.basketball-reference.com/players/d/dekkesa01.html,Sam Dekker,PF,22,https://www.basketball-reference.com/teams/HOU/2017.html,HOU,77,1419,13.1,.549,.436,.159,7.2,14.6,10.9,7.7,1.3,1.2,8.2,14.9,1.9,1.2,3.1,.104,0.3,-0.6,-0.2,,0.6
105,https://www.basketball-reference.com/players/d/delanma01.html,Malcolm Delaney,PG,27,https://www.basketball-reference.com/teams/ATL/2017.html,ATL,73,1248,7.5,.456,.284,.240,0.9,9.8,5.4,23.1,1.5,0.1,18.1,18.3,-1.2,1.3,0.1,.005,-5.3,-0.3,-5.6,,-1.1
106,https://www.basketball-reference.com/players/d/dellama01.html,Matthew Dellavedova,PG,26,https://www.basketball-reference.com/teams/MIL/2017.html,MIL,76,1986,9.4,.501,.403,.180,1.4,7.1,4.3,25.7,1.4,0.0,18.8,16.3,0.3,0.9,1.2,.029,-2.5,-1.8,-4.2,,-1.1
107,https://www.basketball-reference.com/players/d/denglu01.html,Luol Deng,SF,31,https://www.basketball-reference.com/teams/LAL/2017.html,LAL,56,1486,10.1,.470,.389,.149,4.5,17.7,10.8,7.0,1.6,1.1,8.7,14.2,0.1,0.8,0.9,.029,-1.4,-0.6,-2.1,-2.1,0.0
108,https://www.basketball-reference.com/players/d/derozde01.html,DeMar DeRozan,SG,27,https://www.basketball-reference.com/teams/TOR/2017.html,TOR,74,2620,24.0,.552,.080,.419,3.0,13.6,8.3,20.6,1.5,0.4,9.0,34.3,6.7,2.4,9.0,.166,4.1,-1.0,3.0,,3.3
109,https://www.basketball-reference.com/players/d/diallch01.html,Cheick Diallo,PF,20,https://www.basketball-reference.com/teams/NOP/2017.html,NOP,17,199,16.8,.510,.000,.276,12.1,26.7,19.4,3.2,1.0,2.9,7.6,20.5,0.2,0.3,0.5,.111,-1.8,-1.9,-3.7,-3.7,-0.1
110,https://www.basketball-reference.com/players/d/diawbo01.html,Boris Diaw,PF,34,https://www.basketball-reference.com/teams/UTA/2017.html,UTA,73,1283,9.0,.494,.248,.107,4.3,9.8,7.1,20.3,0.7,0.6,20.3,15.6,-0.1,1.2,1.1,.041,-2.3,-0.2,-2.5,,-0.1
111,https://www.basketball-reference.com/players/d/dienggo01.html,Gorgui Dieng,PF,27,https://www.basketball-reference.com/teams/MIN/2017.html,MIN,82,2653,14.2,.555,.065,.253,8.1,20.5,14.2,8.6,1.7,3.1,12.7,14.0,3.2,2.5,5.7,.103,-0.8,0.6,-0.1,,1.3
112,https://www.basketball-reference.com/players/d/dinwisp01.html,Spencer Dinwiddie,PG,23,https://www.basketball-reference.com/teams/BRK/2017.html,BRK,59,1334,12.7,.581,.334,.526,2.2,10.7,6.5,20.3,1.6,1.3,15.1,14.1,1.9,0.9,2.8,.101,-1.3,0.4,-1.0,,0.4
113,https://www.basketball-reference.com/players/d/douglto01.html,Toney Douglas,PG,30,https://www.basketball-reference.com/teams/MEM/2017.html,MEM,24,394,10.6,.451,.359,.248,3.7,14.3,8.9,22.2,2.4,1.2,13.9,17.4,0.0,0.5,0.5,.059,-3.2,1.8,-1.5,-1.5,0.1
114,https://www.basketball-reference.com/players/d/dragigo01.html,Goran Dragić,PG,30,https://www.basketball-reference.com/teams/MIA/2017.html,MIA,73,2459,19.8,.575,.257,.335,2.8,9.9,6.3,29.0,1.8,0.4,14.1,27.1,5.0,2.6,7.5,.147,2.7,-0.1,2.6,,2.9
115,https://www.basketball-reference.com/players/d/drumman01.html,Andre Drummond,C,23,https://www.basketball-reference.com/teams/DET/2017.html,DET,81,2409,20.9,.518,.008,.390,15.1,36.2,25.2,6.0,2.6,3.1,12.5,22.4,1.4,5.3,6.7,.133,0.1,0.8,1.0,,1.8
116,https://www.basketball-reference.com/players/d/dudleja01.html,Jared Dudley,PF,31,https://www.basketball-reference.com/teams/PHO/2017.html,PHO,64,1362,10.6,.579,.587,.188,2.4,15.9,9.0,12.5,1.5,0.9,16.3,13.8,1.1,0.7,1.8,.064,-1.1,0.1,-1.0,,0.3
117,https://www.basketball-reference.com/players/d/dunlemi02.html,Mike Dunleavy,SF,36,,,53,841,10.1,.573,.609,.205,2.4,12.4,7.5,8.6,0.9,0.7,10.5,14.0,0.8,0.7,1.5,.086,-1.3,-0.1,-1.4,-1.4,0.1
117,https://www.basketball-reference.com/players/d/dunlemi02.html,Mike Dunleavy,SF,36,https://www.basketball-reference.com/teams/CLE/2017.html,CLE,23,366,7.6,.539,.633,.211,1.6,12.3,7.1,7.5,0.8,0.4,12.5,13.7,0.1,0.2,0.3,.041,-2.7,-0.4,-3.1,-3.1,-0.1
117,https://www.basketball-reference.com/players/d/dunlemi02.html,Mike Dunleavy,SF,36,https://www.basketball-reference.com/teams/ATL/2017.html,ATL,30,475,11.9,.597,.592,.200,3.1,12.5,7.9,9.5,0.9,0.9,9.0,14.3,0.7,0.5,1.2,.120,-0.3,0.2,-0.1,-0.1,0.2
118,https://www.basketball-reference.com/players/d/dunnkr01.html,Kris Dunn,PG,22,https://www.basketball-reference.com/teams/MIN/2017.html,MIN,78,1333,8.1,.432,.233,.188,2.1,12.6,7.3,19.4,3.0,2.3,20.8,14.2,-1.2,1.3,0.1,.004,-4.5,1.8,-2.8,,-0.3
119,https://www.basketball-reference.com/players/d/duranke01.html,Kevin Durant,PF,28,https://www.basketball-reference.com/teams/GSW/2017.html,GSW,62,2070,27.6,.651,.304,.374,2.2,23.6,13.6,23.1,1.5,3.8,10.4,27.8,8.0,4.0,12.0,.278,6.7,2.2,8.9,,5.7
120,https://www.basketball-reference.com/players/e/eddieja01.html,Jarell Eddie,SF,25,https://www.basketball-reference.com/teams/PHO/2017.html,PHO,5,62,9.7,.523,.842,.474,1.7,10.8,6.1,0.0,0.8,0.0,4.2,16.2,0.1,0.0,0.1,.054,-0.8,-1.7,-2.4,-2.4,0.0
121,https://www.basketball-reference.com/players/e/ellenhe01.html,Henry Ellenson,PF,20,https://www.basketball-reference.com/teams/DET/2017.html,DET,19,146,7.5,.444,.547,.125,5.8,25.6,15.3,7.2,0.3,0.6,17.2,24.7,-0.4,0.2,-0.2,-0.071,-4.1,-1.8,-5.9,-5.9,-0.1
122,https://www.basketball-reference.com/players/e/ellinwa01.html,Wayne Ellington,SG,29,https://www.basketball-reference.com/teams/MIA/2017.html,MIA,62,1500,12.6,.565,.710,.077,1.3,8.5,4.9,7.1,1.2,0.2,5.0,17.9,2.1,1.2,3.3,.105,0.8,-0.9,-0.1,,0.7
123,https://www.basketball-reference.com/players/e/ellismo01.html,Monta Ellis,SG,31,https://www.basketball-reference.com/teams/IND/2017.html,IND,74,1998,9.9,.514,.242,.230,1.1,10.3,5.7,17.2,2.0,1.2,18.0,16.8,-0.7,1.7,1.1,.026,-3.1,0.2,-2.9,,-0.5
124,https://www.basketball-reference.com/players/e/embiijo01.html,Joel Embiid,C,22,https://www.basketball-reference.com/teams/PHI/2017.html,PHI,31,786,24.1,.584,.228,.569,8.5,25.6,17.0,16.0,1.7,7.7,17.9,36.0,0.5,1.5,1.9,.117,1.9,2.7,4.5,,1.3
125,https://www.basketball-reference.com/players/e/ennisja01.html,James Ennis,SF,26,https://www.basketball-reference.com/teams/MEM/2017.html,MEM,64,1501,10.6,.581,.427,.343,5.1,14.9,9.9,6.5,1.6,1.2,13.8,13.0,1.4,1.7,3.1,.101,-1.9,0.7,-1.2,,0.3
126,https://www.basketball-reference.com/players/e/ennisty01.html,Tyler Ennis,PG,22,,,53,588,10.9,.521,.337,.120,1.6,6.8,4.2,21.7,2.1,0.3,17.0,19.1,0.1,0.3,0.4,.031,-2.4,-0.8,-3.2,-3.2,-0.2
126,https://www.basketball-reference.com/players/e/ennisty01.html,Tyler Ennis,PG,22,https://www.basketball-reference.com/teams/HOU/2017.html,HOU,31,196,4.0,.444,.250,.047,2.2,8.4,5.3,24.5,1.5,0.0,26.9,19.3,-0.4,0.1,-0.2,-0.061,-6.4,-1.6,-8.0,-8.0,-0.3
126,https://www.basketball-reference.com/players/e/ennisty01.html,Tyler Ennis,PG,22,https://www.basketball-reference.com/teams/LAL/2017.html,LAL,22,392,14.3,.553,.375,.153,1.3,6.1,3.6,20.3,2.4,0.4,12.0,19.0,0.5,0.1,0.6,.077,-0.5,-0.4,-0.8,-0.8,0.1
127,https://www.basketball-reference.com/players/e/evansty01.html,Tyreke Evans,SF,27,,,40,788,15.5,.501,.319,.249,1.8,17.2,9.5,25.9,2.2,1.0,12.9,26.7,-0.2,0.9,0.7,.045,-0.1,0.5,0.4,0.4,0.5
127,https://www.basketball-reference.com/players/e/evansty01.html,Tyreke Evans,SF,27,https://www.basketball-reference.com/teams/NOP/2017.html,NOP,26,474,15.8,.491,.308,.256,1.3,17.9,9.6,31.3,2.4,0.7,13.4,27.2,-0.1,0.7,0.5,.053,-0.9,0.9,0.0,0.0,0.2
127,https://www.basketball-reference.com/players/e/evansty01.html,Tyreke Evans,SF,27,https://www.basketball-reference.com/teams/SAC/2017.html,SAC,14,314,14.9,.516,.336,.238,2.6,16.0,9.4,17.7,1.9,1.5,12.2,26.0,0.0,0.3,0.2,.034,1.0,-0.1,0.9,0.9,0.2
128,https://www.basketball-reference.com/players/e/exumda01.html,Dante Exum,PG,21,https://www.basketball-reference.com/teams/UTA/2017.html,UTA,66,1228,8.5,.521,.410,.201,2.9,9.3,6.2,14.1,0.9,0.8,16.8,18.1,-0.1,1.3,1.2,.046,-3.2,-0.1,-3.3,,-0.4
129,https://www.basketball-reference.com/players/f/farieke01.html,Kenneth Faried,PF,27,https://www.basketball-reference.com/teams/DEN/2017.html,DEN,61,1296,20.3,.588,.014,.454,15.8,23.6,19.7,6.3,1.6,2.4,10.6,18.3,3.3,1.2,4.5,.168,1.5,-1.2,0.3,,0.7
130,https://www.basketball-reference.com/players/f/farmajo01.html,Jordan Farmar,PG,30,https://www.basketball-reference.com/teams/SAC/2017.html,SAC,2,35,14.4,.500,.750,.000,3.3,6.5,5.0,38.6,2.9,0.0,20.0,19.4,0.0,0.0,0.0,.063,2.8,-0.7,2.1,2.1,0.0
131,https://www.basketball-reference.com/players/f/favorde01.html,Derrick Favors,PF,25,https://www.basketball-reference.com/teams/UTA/2017.html,UTA,50,1186,15.8,.512,.024,.261,9.2,20.2,14.9,7.9,2.0,2.7,11.4,20.7,0.5,2.2,2.7,.109,-1.2,1.2,-0.1,-0.1,0.6
132,https://www.basketball-reference.com/players/f/feldeka01.html,Kay Felder,PG,21,https://www.basketball-reference.com/teams/CLE/2017.html,CLE,42,386,11.4,.462,.139,.310,0.9,10.5,5.9,22.7,2.3,1.5,14.3,24.2,-0.3,0.4,0.1,.008,-3.1,0.7,-2.4,-2.4,0.0
133,https://www.basketball-reference.com/players/f/feliccr01.html,Cristiano Felício,C,24,https://www.basketball-reference.com/teams/CHI/2017.html,CHI,66,1040,15.3,.603,.000,.421,12.8,19.5,16.1,5.7,1.2,1.3,11.2,12.4,2.1,1.3,3.4,.158,-0.6,-0.1,-0.7,,0.3
134,https://www.basketball-reference.com/players/f/feltora01.html,Raymond Felton,PG,32,https://www.basketball-reference.com/teams/LAC/2017.html,LAC,80,1700,10.9,.496,.280,.125,2.2,11.9,7.2,16.3,1.9,1.1,13.3,16.5,0.2,1.8,1.9,.055,-2.0,0.7,-1.3,,0.3
135,https://www.basketball-reference.com/players/f/ferreyo01.html,Yogi Ferrell,PG,23,,,46,1197,13.1,.533,.447,.226,1.8,9.2,5.3,23.2,1.8,0.7,13.9,19.6,0.8,1.0,1.8,.072,-0.9,-0.3,-1.1,-1.1,0.3
135,https://www.basketball-reference.com/players/f/ferreyo01.html,Yogi Ferrell,PG,23,https://www.basketball-reference.com/teams/BRK/2017.html,BRK,10,151,6.5,.482,.551,.327,2.8,5.5,4.2,16.9,0.6,1.0,20.0,19.9,-0.2,0.0,-0.2,-0.050,-4.1,-3.3,-7.5,-7.5,-0.2
135,https://www.basketball-reference.com/players/f/ferreyo01.html,Yogi Ferrell,PG,23,https://www.basketball-reference.com/teams/DAL/2017.html,DAL,36,1046,14.1,.541,.432,.212,1.7,9.7,5.5,24.1,2.0,0.6,12.9,19.5,1.0,0.9,2.0,.090,-0.4,0.2,-0.2,-0.2,0.5
136,https://www.basketball-reference.com/players/f/finnedo01.html,Dorian Finney-Smith,PF,23,https://www.basketball-reference.com/teams/DAL/2017.html,DAL,81,1642,7.7,.486,.574,.183,3.7,12.4,7.9,6.0,1.6,1.4,11.1,11.6,-0.1,1.5,1.4,.041,-3.3,0.6,-2.6,,-0.3
137,https://www.basketball-reference.com/players/f/forbebr01.html,Bryn Forbes,SG,23,https://www.basketball-reference.com/teams/SAS/2017.html,SAS,36,285,5.9,.462,.535,.061,0.8,8.2,4.6,11.7,0.2,0.0,9.8,17.9,-0.2,0.2,0.1,.014,-3.9,-1.5,-5.4,-5.4,-0.2
138,https://www.basketball-reference.com/players/f/fournev01.html,Evan Fournier,SG,24,https://www.basketball-reference.com/teams/ORL/2017.html,ORL,68,2234,13.9,.555,.387,.298,2.1,8.3,5.1,14.8,1.5,0.1,11.8,23.5,1.7,1.1,2.8,.059,-0.2,-1.1,-1.3,,0.4
139,https://www.basketball-reference.com/players/f/foyera01.html,Randy Foye,SG,33,https://www.basketball-reference.com/teams/BRK/2017.html,BRK,69,1284,7.3,.506,.625,.194,0.8,11.9,6.4,15.2,1.3,0.5,18.5,14.4,-0.6,0.7,0.2,.006,-3.7,-0.7,-4.4,,-0.8
140,https://www.basketball-reference.com/players/f/fraziti01.html,Tim Frazier,PG,26,https://www.basketball-reference.com/teams/NOP/2017.html,NOP,65,1525,12.4,.504,.317,.319,2.3,9.7,6.0,31.4,1.8,0.3,18.0,16.3,1.0,1.4,2.4,.075,-2.5,-0.2,-2.7,,-0.3
141,https://www.basketball-reference.com/players/f/fryech01.html,Channing Frye,C,33,https://www.basketball-reference.com/teams/CLE/2017.html,CLE,74,1398,15.6,.612,.644,.142,3.0,19.3,11.4,4.9,1.2,2.1,8.8,19.3,2.3,1.4,3.7,.125,1.4,-0.4,1.0,,1.1
142,https://www.basketball-reference.com/players/g/gallida01.html,Danilo Gallinari,SF,28,https://www.basketball-reference.com/teams/DEN/2017.html,DEN,63,2134,17.4,.622,.432,.516,2.0,14.7,8.4,9.1,0.9,0.5,8.2,20.0,6.2,0.7,6.8,.154,2.8,-1.4,1.4,,1.9
143,https://www.basketball-reference.com/players/g/gallola01.html,Langston Galloway,PG,25,,,74,1495,10.4,.510,.565,.117,2.0,9.3,5.6,9.4,1.5,0.3,7.4,18.4,0.2,1.1,1.3,.040,-1.5,-0.7,-2.3,,-0.1
143,https://www.basketball-reference.com/players/g/gallola01.html,Langston Galloway,PG,25,https://www.basketball-reference.com/teams/NOP/2017.html,NOP,55,1120,11.2,.508,.608,.118,1.9,9.6,5.7,8.8,1.7,0.4,5.7,19.5,0.2,1.0,1.2,.052,-1.2,-0.2,-1.5,-1.5,0.1
143,https://www.basketball-reference.com/players/g/gallola01.html,Langston Galloway,PG,25,https://www.basketball-reference.com/teams/SAC/2017.html,SAC,19,375,8.0,.522,.385,.115,2.2,8.5,5.4,11.2,0.8,0.2,14.1,15.4,0.0,0.1,0.1,.007,-2.6,-2.1,-4.7,-4.7,-0.3
144,https://www.basketball-reference.com/players/g/garinpa01.html,Patricio Garino,SG,23,https://www.basketball-reference.com/teams/ORL/2017.html,ORL,5,43,-9.2,.000,.714,.000,2.5,15.6,8.9,0.0,0.0,0.0,30.0,10.2,-0.2,0.0,-0.2,-0.250,-13.3,-4.6,-17.9,-17.9,-0.2
145,https://www.basketball-reference.com/players/g/gasolma01.html,Marc Gasol,C,32,https://www.basketball-reference.com/teams/MEM/2017.html,MEM,74,2531,20.3,.554,.231,.286,2.6,18.8,10.5,24.8,1.4,3.7,11.3,26.4,4.2,3.5,7.7,.145,3.8,1.4,5.2,,4.6
146,https://www.basketball-reference.com/players/g/gasolpa01.html,Pau Gasol,C,36,https://www.basketball-reference.com/teams/SAS/2017.html,SAS,64,1627,20.2,.578,.172,.305,7.6,26.8,17.4,14.7,0.8,3.5,10.6,21.3,3.3,3.1,6.4,.190,2.6,1.5,4.0,,2.5
