Rk,Player_URL,Player,Pos,Age,Tm_URL,Tm,G,MP,PER,TS_,ThreePAr,FTr,ORB_,DRB_,TRB_,AST_,STL_,BLK_,TOV_,USG_,OWS,DWS,WS,WS_48,OBPM,DBPM,BPM,BPM1,VORP
153,https://www.basketball-reference.com/players/g/georgpa01.html,Paul George,SF,25,https://www.basketball-reference.com/teams/IND/2016.html,IND,81,2819,20.9,.557,.391,.364,3.1,18.7,10.9,20.3,2.7,0.8,13.6,30.4,4.4,4.8,9.2,.157,3.7,1.2,4.9,,4.9
154,https://www.basketball-reference.com/players/g/gibsota01.html,Taj Gibson,PF,30,https://www.basketball-reference.com/teams/CHI/2016.html,CHI,73,1936,15.7,.556,.006,.292,11.4,15.9,13.7,8.3,1.2,2.9,12.1,14.6,3.2,2.2,5.4,.133,-0.4,0.4,0.0,,1.0
155,https://www.basketball-reference.com/players/g/ginobma01.html,Manu Ginóbili,SG,38,https://www.basketball-reference.com/teams/SAS/2016.html,SAS,58,1134,17.8,.573,.411,.257,2.7,11.7,7.3,23.6,3.0,0.8,17.0,23.6,1.5,2.3,3.8,.160,1.4,2.2,3.6,,1.6
156,https://www.basketball-reference.com/players/g/goberru01.html,Rudy Gobert,C,23,https://www.basketball-reference.com/teams/UTA/2016.html,UTA,61,1932,17.5,.582,.000,.799,12.6,27.7,20.2,7.4,1.2,5.9,19.2,14.2,2.6,3.8,6.4,.160,0.0,2.2,2.2,,2.0
157,https://www.basketball-reference.com/players/g/goodedr01.html,Drew Gooden,PF,34,https://www.basketball-reference.com/teams/WAS/2016.html,WAS,30,305,7.5,.376,.398,.136,10.1,21.3,15.6,6.0,1.3,2.9,10.6,17.5,-0.4,0.4,0.0,-0.005,-5.0,-1.3,-6.3,-6.3,-0.3
158,https://www.basketball-reference.com/players/g/goodwar01.html,Archie Goodwin,PG,21,https://www.basketball-reference.com/teams/PHO/2016.html,PHO,57,1114,11.1,.498,.235,.457,2.6,11.5,6.9,17.2,1.2,1.0,16.5,23.2,-0.4,0.5,0.1,.004,-2.1,-1.5,-3.7,,-0.5
159,https://www.basketball-reference.com/players/g/gordoaa01.html,Aaron Gordon,PF,20,https://www.basketball-reference.com/teams/ORL/2016.html,ORL,78,1863,17.0,.541,.245,.333,9.0,21.3,15.1,10.3,1.6,2.4,9.0,17.3,3.2,2.2,5.4,.139,0.9,0.1,1.0,,1.4
160,https://www.basketball-reference.com/players/g/gordoer01.html,Eric Gordon,SG,27,https://www.basketball-reference.com/teams/NOP/2016.html,NOP,45,1481,13.5,.565,.533,.226,0.7,6.9,3.7,12.7,1.4,0.8,10.7,20.3,1.7,0.4,2.1,.069,0.9,-1.0,-0.1,,0.7
161,https://www.basketball-reference.com/players/g/gortama01.html,Marcin Gortat,C,31,https://www.basketball-reference.com/teams/WAS/2016.html,WAS,75,2256,19.0,.592,.001,.271,10.8,26.3,18.4,7.5,1.0,3.4,12.4,18.9,4.2,3.1,7.3,.156,0.5,0.1,0.6,,1.5
162,https://www.basketball-reference.com/players/g/goudean01.html,Andrew Goudelock,PG,27,https://www.basketball-reference.com/teams/HOU/2016.html,HOU,8,50,12.4,.506,.450,.200,2.2,2.2,2.2,13.3,5.9,3.3,24.3,24.8,-0.1,0.1,0.0,-0.033,-5.4,1.8,-3.6,-3.6,0.0
163,https://www.basketball-reference.com/players/g/grantje01.html,Jerami Grant,PF,21,https://www.basketball-reference.com/teams/PHI/2016.html,PHI,77,2066,12.6,.506,.244,.538,5.0,14.3,9.5,10.4,1.3,4.7,12.9,18.0,0.5,1.6,2.1,.050,-2.1,0.4,-1.7,,0.1
164,https://www.basketball-reference.com/players/g/grantje02.html,Jerian Grant,PG,23,https://www.basketball-reference.com/teams/NYK/2016.html,NYK,76,1265,11.2,.479,.256,.315,2.0,10.2,6.2,21.8,2.0,0.6,16.3,19.0,-0.2,1.0,0.8,.030,-2.8,-0.3,-3.1,,-0.3
165,https://www.basketball-reference.com/players/g/greenda02.html,Danny Green,SG,28,https://www.basketball-reference.com/teams/SAS/2016.html,SAS,79,2062,10.5,.492,.622,.082,2.7,13.6,8.4,9.3,2.0,2.4,11.4,14.6,0.2,4.1,4.2,.099,-1.0,2.1,1.1,,1.6
166,https://www.basketball-reference.com/players/g/greendr01.html,Draymond Green,PF,25,https://www.basketball-reference.com/teams/GSW/2016.html,GSW,81,2808,19.3,.587,.315,.402,5.5,23.0,14.7,29.0,2.0,3.0,21.2,18.8,6.0,5.1,11.1,.190,2.6,2.9,5.5,,5.3
167,https://www.basketball-reference.com/players/g/greener01.html,Erick Green,PG,24,,,9,42,12.4,.468,.385,.154,8.4,8.2,8.3,11.0,1.3,0.0,0.0,15.2,0.1,0.0,0.1,.121,-1.6,-0.4,-1.9,-1.9,0.0
167,https://www.basketball-reference.com/players/g/greener01.html,Erick Green,PG,24,https://www.basketball-reference.com/teams/DEN/2016.html,DEN,3,7,0.9,.000,1.000,.000,0.0,16.1,7.9,18.3,0.0,0.0,0.0,6.2,0.0,0.0,0.0,-0.082,-7.4,-1.1,-8.5,-8.5,0.0
167,https://www.basketball-reference.com/players/g/greener01.html,Erick Green,PG,24,https://www.basketball-reference.com/teams/UTA/2016.html,UTA,6,35,14.7,.505,.333,.167,10.1,6.7,8.3,9.6,1.5,0.0,0.0,17.0,0.1,0.0,0.1,.162,-0.4,-0.2,-0.6,-0.6,0.0
168,https://www.basketball-reference.com/players/g/greenge01.html,Gerald Green,SG,30,https://www.basketball-reference.com/teams/MIA/2016.html,MIA,69,1557,10.1,.491,.443,.157,1.9,9.7,5.9,5.6,1.3,0.9,6.8,19.8,0.3,1.4,1.7,.052,-2.1,-0.9,-3.1,,-0.4
169,https://www.basketball-reference.com/players/g/greenja01.html,JaMychal Green,PF,25,https://www.basketball-reference.com/teams/MEM/2016.html,MEM,78,1446,14.6,.520,.091,.277,10.5,19.3,14.7,7.7,1.6,2.1,13.0,19.8,1.2,1.4,2.6,.086,-1.5,-1.0,-2.5,,-0.2
170,https://www.basketball-reference.com/players/g/greenje02.html,Jeff Green,SF,29,,,80,2253,13.0,.510,.258,.267,3.6,13.3,8.3,10.0,1.3,1.5,9.2,20.2,1.3,1.7,3.1,.065,-0.8,-0.9,-1.8,,0.1
170,https://www.basketball-reference.com/players/g/greenje02.html,Jeff Green,SF,29,https://www.basketball-reference.com/teams/MEM/2016.html,MEM,53,1544,13.4,.517,.244,.278,3.9,14.4,8.9,10.5,1.3,1.1,9.9,20.2,1.2,1.0,2.2,.067,-0.4,-1.0,-1.4,,0.2
170,https://www.basketball-reference.com/players/g/greenje02.html,Jeff Green,SF,29,https://www.basketball-reference.com/teams/LAC/2016.html,LAC,27,709,12.0,.496,.288,.243,3.0,10.9,7.0,8.9,1.3,2.3,7.5,20.4,0.1,0.8,0.9,.061,-1.8,-0.7,-2.5,-2.5,-0.1
171,https://www.basketball-reference.com/players/g/griffbl01.html,Blake Griffin,PF,26,https://www.basketball-reference.com/teams/LAC/2016.html,LAC,35,1170,22.1,.544,.030,.322,4.8,22.3,13.7,27.2,1.2,1.1,10.8,29.8,2.2,1.6,3.8,.156,3.4,1.1,4.5,,1.9
172,https://www.basketball-reference.com/players/g/gutiejo01.html,Jorge Gutiérrez,PG,27,https://www.basketball-reference.com/teams/CHO/2016.html,CHO,12,63,19.1,.694,.182,1.000,0.0,12.3,6.1,40.3,2.4,0.0,27.5,15.6,0.2,0.1,0.3,.201,-0.3,0.8,0.6,0.6,0.0
173,https://www.basketball-reference.com/players/h/hairspj02.html,P.J. Hairston,SF,23,,,66,1313,6.9,.470,.591,.157,2.1,12.8,7.3,4.4,1.2,0.7,8.6,16.4,-0.6,1.1,0.6,.021,-3.8,-0.7,-4.5,,-0.8
173,https://www.basketball-reference.com/players/h/hairspj02.html,P.J. Hairston,SF,23,https://www.basketball-reference.com/teams/CHO/2016.html,CHO,48,938,7.4,.486,.623,.152,2.1,13.0,7.5,4.7,1.3,0.6,7.5,15.3,-0.1,1.0,0.9,.044,-3.5,0.0,-3.5,-3.5,-0.4
173,https://www.basketball-reference.com/players/h/hairspj02.html,P.J. Hairston,SF,23,https://www.basketball-reference.com/teams/MEM/2016.html,MEM,18,375,5.7,.438,.523,.167,2.0,12.4,7.0,3.8,1.1,1.0,10.7,19.0,-0.5,0.2,-0.3,-0.039,-4.5,-2.5,-7.0,-7.0,-0.5
174,https://www.basketball-reference.com/players/h/hamiljo02.html,Jordan Hamilton,SF,25,https://www.basketball-reference.com/teams/NOP/2016.html,NOP,11,304,12.4,.499,.388,.181,4.2,18.9,11.3,12.9,1.3,0.8,12.0,20.7,0.0,0.2,0.2,.030,-1.6,-1.7,-3.3,-3.3,-0.1
175,https://www.basketball-reference.com/players/h/hansbty01.html,Tyler Hansbrough,PF,30,https://www.basketball-reference.com/teams/CHO/2016.html,CHO,44,343,12.5,.522,.042,.915,12.6,15.8,14.2,3.5,1.8,1.7,10.8,14.7,0.5,0.5,1.0,.134,-3.5,-0.3,-3.8,-3.8,-0.1
176,https://www.basketball-reference.com/players/h/hardati02.html,Tim Hardaway Jr.,SG,23,https://www.basketball-reference.com/teams/ATL/2016.html,ATL,51,864,11.7,.563,.536,.211,0.9,9.8,5.4,8.9,1.2,0.6,7.4,16.2,0.9,1.0,1.9,.105,-1.1,0.2,-0.9,-0.9,0.2
177,https://www.basketball-reference.com/players/h/hardeja01.html,James Harden,SG,26,https://www.basketball-reference.com/teams/HOU/2016.html,HOU,82,3125,25.3,.598,.406,.518,2.2,15.6,8.8,35.4,2.2,1.4,15.9,32.5,10.7,2.6,13.3,.204,6.4,0.2,6.6,,6.8
178,https://www.basketball-reference.com/players/h/harklma01.html,Maurice Harkless,SF,22,https://www.basketball-reference.com/teams/POR/2016.html,POR,78,1457,13.3,.541,.341,.270,7.5,13.3,10.4,6.9,1.7,1.9,11.9,15.6,1.6,1.3,2.9,.096,-0.5,0.0,-0.5,,0.5
179,https://www.basketball-reference.com/players/h/harpeju01.html,Justin Harper,PF,26,https://www.basketball-reference.com/teams/DET/2016.html,DET,5,35,6.9,.597,.900,.200,0.0,3.2,1.6,0.0,1.4,0.0,15.5,16.0,0.0,0.0,0.0,.039,-2.3,-1.9,-4.2,-4.2,0.0
180,https://www.basketball-reference.com/players/h/harremo01.html,Montrezl Harrell,PF,22,https://www.basketball-reference.com/teams/HOU/2016.html,HOU,39,379,14.6,.635,.011,.511,7.2,11.7,9.5,7.2,1.4,2.4,13.4,14.5,0.7,0.2,0.9,.118,-0.5,-0.1,-0.6,-0.6,0.1
181,https://www.basketball-reference.com/players/h/harride01.html,Devin Harris,PG,32,https://www.basketball-reference.com/teams/DAL/2016.html,DAL,64,1280,13.1,.559,.422,.374,1.5,10.3,5.9,14.5,2.4,0.8,13.2,17.9,1.2,1.3,2.5,.095,-1.4,1.5,0.1,,0.7
182,https://www.basketball-reference.com/players/h/harriga01.html,Gary Harris,SG,21,https://www.basketball-reference.com/teams/DEN/2016.html,DEN,76,2439,12.7,.566,.388,.174,2.4,7.7,5.0,9.5,2.0,0.6,10.6,16.5,2.8,1.2,4.0,.079,-0.6,-0.2,-0.9,,0.7
183,https://www.basketball-reference.com/players/h/harrijo01.html,Joe Harris,SG,24,https://www.basketball-reference.com/teams/CLE/2016.html,CLE,5,15,3.4,.375,1.000,.000,0.0,22.5,11.3,18.2,0.0,0.0,20.0,15.1,0.0,0.0,0.0,-0.032,-5.0,-0.9,-5.9,-5.9,0.0
184,https://www.basketball-reference.com/players/h/harrito02.html,Tobias Harris,PF,23,,,76,2513,16.2,.560,.269,.273,4.1,18.6,11.2,10.6,1.3,1.3,9.8,19.3,4.1,2.5,6.6,.126,1.2,0.3,1.5,,2.2
184,https://www.basketball-reference.com/players/h/harrito02.html,Tobias Harris,PF,23,https://www.basketball-reference.com/teams/ORL/2016.html,ORL,49,1610,15.0,.550,.279,.283,4.8,18.9,11.8,9.3,1.5,1.4,11.4,18.9,1.7,1.6,3.3,.099,0.5,0.1,0.6,,1.0
184,https://www.basketball-reference.com/players/h/harrito02.html,Tobias Harris,PF,23,https://www.basketball-reference.com/teams/DET/2016.html,DET,27,903,18.2,.577,.253,.259,2.9,18.0,10.2,12.9,1.0,1.0,7.2,20.2,2.3,0.9,3.3,.174,2.4,0.7,3.1,3.1,1.2
185,https://www.basketball-reference.com/players/h/harriaa01.html,Aaron Harrison,SG,21,https://www.basketball-reference.com/teams/CHO/2016.html,CHO,21,93,4.3,.371,.526,.632,4.7,13.1,8.8,3.0,3.2,0.0,14.1,13.7,-0.2,0.1,0.0,-0.014,-7.2,0.9,-6.3,-6.3,-0.1
186,https://www.basketball-reference.com/players/h/hasleud01.html,Udonis Haslem,PF,35,https://www.basketball-reference.com/teams/MIA/2016.html,MIA,37,260,9.1,.434,.148,.262,4.5,27.4,16.3,7.6,1.0,0.6,6.8,12.8,0.0,0.4,0.4,.072,-3.2,0.6,-2.6,-2.6,0.0
187,https://www.basketball-reference.com/players/h/hawessp01.html,Spencer Hawes,PF,27,https://www.basketball-reference.com/teams/CHO/2016.html,CHO,57,1035,12.4,.508,.333,.212,5.3,20.6,12.9,16.3,1.1,2.1,14.8,17.1,0.6,1.4,1.9,.090,-1.6,1.0,-0.6,-0.6,0.3
188,https://www.basketball-reference.com/players/h/hayesch01.html,Chuck Hayes,C,32,https://www.basketball-reference.com/teams/HOU/2016.html,HOU,2,24,1.6,.694,.000,1.000,0.0,37.0,18.4,11.3,0.0,0.0,51.0,10.5,0.0,0.0,0.0,-0.016,-8.6,0.4,-8.1,-8.1,0.0
189,https://www.basketball-reference.com/players/h/haywago01.html,Gordon Hayward,SF,25,https://www.basketball-reference.com/teams/UTA/2016.html,UTA,80,2893,18.3,.559,.341,.397,2.5,13.5,8.0,18.2,1.7,0.8,12.5,25.7,5.5,3.4,8.9,.147,2.4,0.2,2.6,,3.3
190,https://www.basketball-reference.com/players/h/hendege02.html,Gerald Henderson,SG,28,https://www.basketball-reference.com/teams/POR/2016.html,POR,72,1431,12.9,.526,.257,.276,2.3,13.7,8.0,8.2,1.4,1.0,10.3,20.2,1.0,1.0,2.0,.068,-1.1,-0.7,-1.8,,0.1
191,https://www.basketball-reference.com/players/h/hensojo01.html,John Henson,C,25,https://www.basketball-reference.com/teams/MIL/2016.html,MIL,57,960,18.6,.580,.003,.402,10.4,15.8,13.2,9.0,1.0,9.7,15.7,19.1,1.2,1.1,2.3,.117,-1.2,1.3,0.2,0.2,0.5
192,https://www.basketball-reference.com/players/h/hezonma01.html,Mario Hezonja,SF,20,https://www.basketball-reference.com/teams/ORL/2016.html,ORL,79,1413,9.4,.541,.459,.129,2.2,11.8,6.9,11.2,1.4,1.0,18.0,16.9,-0.1,1.0,0.9,.029,-2.4,-0.7,-3.1,,-0.4
193,https://www.basketball-reference.com/players/h/hibbero01.html,Roy Hibbert,C,29,https://www.basketball-reference.com/teams/LAL/2016.html,LAL,81,1878,11.2,.507,.005,.353,7.3,15.8,11.4,8.0,0.9,4.6,13.8,12.9,1.1,1.0,2.2,.056,-3.5,0.2,-3.2,,-0.6
194,https://www.basketball-reference.com/players/h/hicksjj01.html,J.J. Hickson,C,27,,,35,436,16.8,.514,.006,.665,9.8,24.1,16.8,8.7,1.7,2.6,11.1,22.6,0.3,0.5,0.8,.088,-1.1,0.0,-1.1,-1.1,0.1
194,https://www.basketball-reference.com/players/h/hicksjj01.html,J.J. Hickson,C,27,https://www.basketball-reference.com/teams/DEN/2016.html,DEN,20,305,15.8,.508,.000,.541,7.9,24.0,15.8,8.7,1.6,3.2,10.6,21.6,0.1,0.4,0.5,.077,-1.6,0.4,-1.1,-1.1,0.1
194,https://www.basketball-reference.com/players/h/hicksjj01.html,J.J. Hickson,C,27,https://www.basketball-reference.com/teams/WAS/2016.html,WAS,15,131,18.9,.528,.022,.957,14.2,24.4,19.2,8.5,1.9,1.2,12.1,24.8,0.1,0.2,0.3,.114,0.0,-1.1,-1.0,-1.0,0.0
195,https://www.basketball-reference.com/players/h/hilarne01.html,Nenê,PF,33,https://www.basketball-reference.com/teams/WAS/2016.html,WAS,57,1094,16.8,.564,.008,.482,5.2,21.6,13.2,14.1,2.4,1.9,14.0,21.6,1.1,1.6,2.7,.120,-1.3,1.6,0.4,0.4,0.6
196,https://www.basketball-reference.com/players/h/hillge01.html,George Hill,PG,29,https://www.basketball-reference.com/teams/IND/2016.html,IND,74,2524,13.2,.555,.425,.203,2.5,10.3,6.5,15.5,1.6,0.5,11.1,15.8,3.4,2.8,6.2,.118,0.1,0.7,0.7,,1.7
197,https://www.basketball-reference.com/players/h/hilljo01.html,Jordan Hill,C,28,https://www.basketball-reference.com/teams/IND/2016.html,IND,73,1513,16.4,.534,.002,.228,11.3,21.2,16.3,9.5,1.2,2.0,13.2,20.3,1.6,2.3,3.9,.124,-0.7,0.0,-0.7,,0.5
198,https://www.basketball-reference.com/players/h/hillso01.html,Solomon Hill,SF,24,https://www.basketball-reference.com/teams/IND/2016.html,IND,59,866,12.2,.543,.356,.202,4.9,15.9,10.5,9.6,2.1,1.0,12.7,13.2,0.8,1.3,2.1,.117,-1.1,1.2,0.1,,0.5
199,https://www.basketball-reference.com/players/h/hillida01.html,Darrun Hilliard,SG,22,https://www.basketball-reference.com/teams/DET/2016.html,DET,38,383,10.7,.511,.382,.305,1.4,11.9,6.4,10.9,1.2,0.2,11.3,19.1,0.2,0.3,0.5,.066,-1.9,-0.5,-2.5,-2.5,0.0
200,https://www.basketball-reference.com/players/h/hinriki01.html,Kirk Hinrich,PG,35,,,46,631,7.2,.504,.481,.124,1.4,10.2,5.9,16.0,1.2,0.2,18.1,11.6,0.1,0.5,0.6,.044,-3.9,0.5,-3.5,-3.5,-0.2
200,https://www.basketball-reference.com/players/h/hinriki01.html,Kirk Hinrich,PG,35,https://www.basketball-reference.com/teams/CHI/2016.html,CHI,35,555,7.3,.528,.475,.136,1.4,9.5,5.5,15.0,1.2,0.1,17.8,12.0,0.2,0.4,0.6,.048,-3.9,0.3,-3.6,-3.6,-0.2
200,https://www.basketball-reference.com/players/h/hinriki01.html,Kirk Hinrich,PG,35,https://www.basketball-reference.com/teams/ATL/2016.html,ATL,11,76,6.2,.227,.545,.000,1.5,15.4,8.6,23.8,1.3,1.0,21.4,8.2,-0.1,0.1,0.0,.019,-4.3,1.8,-2.5,-2.5,0.0
201,https://www.basketball-reference.com/players/h/holidjr01.html,Jrue Holiday,PG,25,https://www.basketball-reference.com/teams/NOP/2016.html,NOP,65,1831,19.7,.529,.277,.231,1.6,10.5,5.9,37.3,2.4,1.0,14.0,28.9,2.2,1.2,3.4,.089,2.7,-0.6,2.1,,1.9
202,https://www.basketball-reference.com/players/h/holidju01.html,Justin Holiday,SG,26,,,53,773,9.4,.489,.461,.162,1.7,10.5,6.2,10.7,2.1,1.8,13.8,16.2,-0.3,0.9,0.6,.040,-3.3,0.1,-3.1,-3.1,-0.2
202,https://www.basketball-reference.com/players/h/holidju01.html,Justin Holiday,SG,26,https://www.basketball-reference.com/teams/ATL/2016.html,ATL,26,263,4.7,.407,.616,.137,1.7,9.3,5.6,5.9,2.4,1.2,14.4,15.4,-0.5,0.4,-0.1,-0.021,-6.1,0.4,-5.6,-5.6,-0.2
202,https://www.basketball-reference.com/players/h/holidju01.html,Justin Holiday,SG,26,https://www.basketball-reference.com/teams/CHI/2016.html,CHI,27,510,11.8,.527,.387,.174,1.7,11.1,6.5,13.2,1.9,2.1,13.5,16.6,0.2,0.5,0.8,.072,-1.9,0.0,-1.9,-1.9,0.0
203,https://www.basketball-reference.com/players/h/holliry01.html,Ryan Hollins,C,31,,,37,460,12.3,.636,.000,.532,11.2,13.2,12.1,3.3,0.7,4.2,19.8,11.8,0.6,0.3,1.0,.100,-2.8,-1.0,-3.7,-3.7,-0.2
203,https://www.basketball-reference.com/players/h/holliry01.html,Ryan Hollins,C,31,https://www.basketball-reference.com/teams/WAS/2016.html,WAS,5,48,7.2,.571,.000,.000,16.0,9.5,12.8,0.0,0.0,1.7,30.0,9.1,0.0,0.0,0.0,.040,-3.0,-3.2,-6.1,-6.1,-0.1
203,https://www.basketball-reference.com/players/h/holliry01.html,Ryan Hollins,C,31,https://www.basketball-reference.com/teams/MEM/2016.html,MEM,32,412,12.9,.641,.000,.583,10.6,13.6,12.0,3.7,0.7,4.5,18.8,12.1,0.6,0.3,0.9,.107,-2.8,-0.7,-3.5,-3.5,-0.2
204,https://www.basketball-reference.com/players/h/holliro01.html,Rondae Hollis-Jefferson,SF,21,https://www.basketball-reference.com/teams/BRK/2016.html,BRK,29,615,14.2,.519,.101,.377,7.0,21.4,14.1,10.1,3.2,2.1,13.9,13.5,0.5,0.7,1.2,.094,-1.4,2.2,0.8,0.8,0.4
205,https://www.basketball-reference.com/players/h/holmeri01.html,Richaun Holmes,PF,22,https://www.basketball-reference.com/teams/PHI/2016.html,PHI,51,702,15.9,.564,.198,.333,9.3,11.7,10.5,8.0,1.3,4.3,11.2,17.9,1.0,0.5,1.5,.103,-1.1,-0.4,-1.5,-1.5,0.1
206,https://www.basketball-reference.com/players/h/hoodro01.html,Rodney Hood,SG,23,https://www.basketball-reference.com/teams/UTA/2016.html,UTA,79,2541,14.1,.542,.462,.206,1.8,10.5,6.1,14.4,1.5,0.5,10.5,21.5,3.4,2.5,6.0,.112,0.7,0.0,0.7,,1.7
207,https://www.basketball-reference.com/players/h/horfoal01.html,Al Horford,C,29,https://www.basketball-reference.com/teams/ATL/2016.html,ATL,82,2631,19.4,.565,.244,.123,6.3,18.2,12.4,16.7,1.3,3.6,8.8,20.6,4.9,4.5,9.4,.172,2.2,1.6,3.8,,3.9
208,https://www.basketball-reference.com/players/h/howardw01.html,Dwight Howard,C,30,https://www.basketball-reference.com/teams/HOU/2016.html,HOU,71,2280,18.9,.604,.010,.790,11.4,29.1,20.2,7.0,1.5,4.1,17.0,18.4,3.5,3.1,6.6,.138,0.3,-0.2,0.1,,1.2
209,https://www.basketball-reference.com/players/h/huertma01.html,Marcelo Huertas,PG,32,https://www.basketball-reference.com/teams/LAL/2016.html,LAL,53,869,10.4,.488,.265,.126,2.2,9.2,5.6,33.9,1.5,0.6,24.8,16.3,-0.2,0.1,-0.1,-0.006,-2.7,-2.2,-5.0,-5.0,-0.7
210,https://www.basketball-reference.com/players/h/huestjo01.html,Josh Huestis,PF,24,https://www.basketball-reference.com/teams/OKC/2016.html,OKC,5,55,6.7,.509,.500,.333,4.2,15.0,9.9,0.0,0.9,2.8,17.9,13.0,0.0,0.1,0.0,.010,-2.2,-0.6,-2.8,-2.8,0.0
211,https://www.basketball-reference.com/players/h/humphkr01.html,Kris Humphries,PF,30,,,53,835,13.1,.517,.366,.285,7.5,21.5,14.4,6.6,0.9,2.2,10.3,19.5,0.5,1.1,1.6,.093,-1.6,-0.4,-2.0,-2.0,0.0
211,https://www.basketball-reference.com/players/h/humphkr01.html,Kris Humphries,PF,30,https://www.basketball-reference.com/teams/WAS/2016.html,WAS,28,466,11.8,.524,.424,.196,6.1,21.8,13.8,5.0,0.3,2.4,10.4,18.0,0.3,0.5,0.7,.073,-1.4,-0.9,-2.3,-2.3,0.0
211,https://www.basketball-reference.com/players/h/humphkr01.html,Kris Humphries,PF,30,https://www.basketball-reference.com/teams/PHO/2016.html,PHO,4,74,13.5,.367,.278,.222,15.8,31.5,23.5,14.8,2.0,2.2,9.2,25.0,-0.1,0.1,0.0,.012,-1.1,-1.6,-2.7,-2.7,0.0
211,https://www.basketball-reference.com/players/h/humphkr01.html,Kris Humphries,PF,30,https://www.basketball-reference.com/teams/ATL/2016.html,ATL,21,295,14.9,.555,.307,.446,7.6,18.5,13.1,6.9,1.7,1.9,10.4,20.4,0.4,0.5,0.9,.143,-2.2,0.8,-1.4,-1.4,0.0
212,https://www.basketball-reference.com/players/h/hunterj01.html,R.J. Hunter,SG,22,https://www.basketball-reference.com/teams/BOS/2016.html,BOS,36,315,7.7,.480,.643,.071,0.7,12.0,6.2,5.9,2.2,1.0,9.8,15.1,-0.1,0.4,0.3,.045,-3.1,1.0,-2.1,-2.1,0.0
213,https://www.basketball-reference.com/players/i/ibakase01.html,Serge Ibaka,PF,26,https://www.basketball-reference.com/teams/OKC/2016.html,OKC,78,2500,13.9,.533,.212,.139,6.5,16.2,11.6,3.9,0.8,4.5,10.5,17.6,2.5,3.0,5.5,.105,-0.6,0.0,-0.6,,0.8
214,https://www.basketball-reference.com/players/i/iguodan01.html,Andre Iguodala,SF,32,https://www.basketball-reference.com/teams/GSW/2016.html,GSW,65,1732,12.2,.565,.418,.226,3.4,12.4,8.2,16.3,2.0,0.8,16.3,12.1,2.3,2.1,4.4,.122,-0.2,1.3,1.1,,1.4
215,https://www.basketball-reference.com/players/i/ilyaser01.html,Ersan İlyasova,PF,28,,,74,1881,14.2,.526,.392,.233,8.1,15.6,11.7,5.6,1.4,1.4,8.9,18.6,2.4,2.0,4.4,.113,0.2,-0.4,-0.2,,0.9
215,https://www.basketball-reference.com/players/i/ilyaser01.html,Ersan İlyasova,PF,28,https://www.basketball-reference.com/teams/DET/2016.html,DET,52,1434,14.1,.530,.423,.215,7.3,14.5,10.7,6.1,1.3,1.4,9.6,18.7,1.8,1.5,3.3,.111,0.4,0.1,0.5,,0.9
215,https://www.basketball-reference.com/players/i/ilyaser01.html,Ersan İlyasova,PF,28,https://www.basketball-reference.com/teams/ORL/2016.html,ORL,22,447,14.7,.515,.288,.294,11.0,19.1,15.0,4.0,1.6,1.1,6.5,18.3,0.6,0.5,1.1,.117,-0.5,-1.9,-2.4,-2.4,0.0
216,https://www.basketball-reference.com/players/i/inglejo01.html,Joe Ingles,SF,28,https://www.basketball-reference.com/teams/UTA/2016.html,UTA,81,1241,10.3,.572,.722,.062,1.8,12.4,7.1,12.1,2.3,0.3,17.9,13.5,0.7,1.6,2.3,.089,-1.4,1.6,0.2,,0.7
217,https://www.basketball-reference.com/players/i/inglida01.html,Damien Inglis,SF,20,https://www.basketball-reference.com/teams/MIL/2016.html,MIL,20,156,6.7,.444,.351,.216,1.5,21.1,11.4,9.0,2.0,1.6,21.4,14.9,-0.2,0.2,-0.1,-0.024,-4.9,-0.6,-5.6,-5.6,-0.1
218,https://www.basketball-reference.com/players/i/irvinky01.html,Kyrie Irving,PG,23,https://www.basketball-reference.com/teams/CLE/2016.html,CLE,53,1667,19.9,.540,.298,.217,3.0,7.6,5.3,26.6,1.7,0.9,11.4,29.5,3.2,1.7,5.0,.143,3.2,-0.8,2.3,,1.8
219,https://www.basketball-reference.com/players/j/jackja01.html,Jarrett Jack,PG,32,https://www.basketball-reference.com/teams/BRK/2016.html,BRK,32,1027,14.5,.505,.285,.313,1.0,14.1,7.4,35.0,1.7,0.6,18.8,21.7,0.5,0.4,0.9,.043,0.0,-0.7,-0.7,-0.7,0.3
220,https://www.basketball-reference.com/players/j/jacksre01.html,Reggie Jackson,PG,25,https://www.basketball-reference.com/teams/DET/2016.html,DET,79,2424,19.6,.535,.268,.271,2.5,9.1,5.7,36.3,1.2,0.3,13.8,29.1,4.9,1.9,6.9,.136,3.4,-0.6,2.7,,2.8
221,https://www.basketball-reference.com/players/j/jamesle01.html,LeBron James,SF,31,https://www.basketball-reference.com/teams/CLE/2016.html,CLE,76,2709,27.5,.588,.199,.347,4.7,18.8,11.8,36.0,2.0,1.5,13.2,31.4,9.6,4.0,13.6,.242,7.0,2.0,9.0,,7.5
222,https://www.basketball-reference.com/players/j/jeffeal01.html,Al Jefferson,C,31,https://www.basketball-reference.com/teams/CHO/2016.html,CHO,47,1096,18.2,.507,.000,.220,5.6,24.6,15.0,11.8,1.4,3.0,5.8,24.2,1.0,1.8,2.8,.123,-0.9,0.4,-0.5,,0.4
