Rk,Player_URL,Player,Pos,Age,Tm_URL,Tm,G,MP,PER,TS_,ThreePAr,FTr,ORB_,DRB_,TRB_,AST_,STL_,BLK_,TOV_,USG_,OWS,DWS,WS,WS_48,OBPM,DBPM,BPM,BPM1,VORP
75,https://www.basketball-reference.com/players/b/bryanth01.html,Thomas Bryant,C,20,https://www.basketball-reference.com/teams/LAL/2018.html,LAL,15,72,9.9,.441,.476,.429,4.5,20.5,12.6,11.5,0.7,2.3,7.4,15.9,0.0,0.1,0.1,.050,-3.1,-0.2,-3.3,-3.3,0.0
76,https://www.basketball-reference.com/players/b/bullore01.html,Reggie Bullock,SF,26,https://www.basketball-reference.com/teams/DET/2018.html,DET,62,1732,13.6,.615,.515,.090,1.7,8.3,4.9,8.4,1.4,0.7,7.6,15.7,2.8,1.4,4.2,.117,0.7,0.0,0.7,,1.2
77,https://www.basketball-reference.com/players/b/burketr01.html,Trey Burke,PG,25,https://www.basketball-reference.com/teams/NYK/2018.html,NYK,36,785,21.0,.563,.273,.148,1.8,8.2,5.0,36.4,1.5,0.4,9.5,25.1,2.0,0.3,2.4,.145,3.9,-1.4,2.5,2.5,0.9
78,https://www.basketball-reference.com/players/b/burksal01.html,Alec Burks,SG,26,https://www.basketball-reference.com/teams/UTA/2018.html,UTA,64,1059,13.1,.527,.343,.300,2.1,18.4,10.3,10.0,1.8,0.6,11.4,22.5,0.2,1.6,1.9,.084,-1.3,0.4,-0.9,,0.3
79,https://www.basketball-reference.com/players/b/butleji01.html,Jimmy Butler,SG,28,https://www.basketball-reference.com/teams/MIN/2018.html,MIN,59,2164,23.7,.590,.217,.461,4.2,12.7,8.4,20.6,2.7,1.0,8.9,24.9,7.1,1.8,8.9,.198,5.0,0.7,5.8,,4.2
80,https://www.basketball-reference.com/players/b/buyckdw01.html,Dwight Buycks,PG,28,https://www.basketball-reference.com/teams/DET/2018.html,DET,29,427,12.8,.498,.227,.207,3.0,7.7,5.3,22.4,2.2,0.4,15.3,26.4,-0.2,0.4,0.2,.027,-2.3,-0.7,-3.1,-3.1,-0.1
81,https://www.basketball-reference.com/players/c/cabocbr01.html,Bruno Caboclo,SF,22,,,12,107,7.4,.386,.548,.194,7.1,16.6,11.7,5.0,1.4,3.5,10.6,15.8,-0.1,0.1,0.0,-0.021,-4.8,-1.0,-5.8,-5.8,-0.1
81,https://www.basketball-reference.com/players/c/cabocbr01.html,Bruno Caboclo,SF,22,https://www.basketball-reference.com/teams/TOR/2018.html,TOR,2,7,-0.1,.000,1.000,.000,0.0,15.7,8.0,16.7,7.0,0.0,0.0,12.5,0.0,0.0,0.0,-0.113,-8.2,5.7,-2.6,-2.6,0.0
81,https://www.basketball-reference.com/players/c/cabocbr01.html,Bruno Caboclo,SF,22,https://www.basketball-reference.com/teams/SAC/2018.html,SAC,10,100,7.9,.411,.517,.207,7.6,16.6,12.0,4.2,1.0,3.8,11.2,16.0,-0.1,0.1,0.0,-0.015,-4.5,-1.5,-6.1,-6.1,-0.1
82,https://www.basketball-reference.com/players/c/caldejo01.html,José Calderón,PG,36,https://www.basketball-reference.com/teams/CLE/2018.html,CLE,57,914,11.3,.643,.524,.162,1.7,8.5,5.2,17.4,1.4,0.2,17.1,11.6,1.5,0.3,1.8,.095,-1.4,-0.5,-1.9,-1.9,0.0
83,https://www.basketball-reference.com/players/c/caldwke01.html,Kentavious Caldwell-Pope,SG,24,https://www.basketball-reference.com/teams/LAL/2018.html,LAL,74,2458,13.2,.561,.520,.243,2.6,14.1,8.4,9.4,2.1,0.5,9.9,16.9,2.6,2.7,5.3,.103,-0.4,0.6,0.3,,1.4
84,https://www.basketball-reference.com/players/c/canaais01.html,Isaiah Canaan,PG-SG,26,,,20,422,13.5,.539,.482,.372,1.5,10.0,5.7,26.7,1.8,0.2,15.4,18.9,0.5,0.1,0.6,.072,-0.5,-0.7,-1.3,-1.3,0.1
84,https://www.basketball-reference.com/players/c/canaais01.html,Isaiah Canaan,SG,26,https://www.basketball-reference.com/teams/HOU/2018.html,HOU,1,4,-7.3,.000,.000,.000,0.0,27.9,14.1,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,-0.224,-12.4,-4.5,-16.9,-16.9,0.0
84,https://www.basketball-reference.com/players/c/canaais01.html,Isaiah Canaan,PG,26,https://www.basketball-reference.com/teams/PHO/2018.html,PHO,19,418,13.7,.543,.485,.375,1.5,9.9,5.6,26.9,1.8,0.2,15.5,19.0,0.5,0.1,0.7,.075,-0.4,-0.7,-1.1,-1.1,0.1
85,https://www.basketball-reference.com/players/c/capelca01.html,Clint Capela,C,23,https://www.basketball-reference.com/teams/HOU/2018.html,HOU,74,2034,24.5,.650,.001,.380,13.5,30.8,22.2,5.7,1.4,5.7,11.5,19.4,6.2,4.1,10.2,.242,2.4,1.0,3.4,,2.8
86,https://www.basketball-reference.com/players/c/carrode01.html,DeMarre Carroll,PF,31,https://www.basketball-reference.com/teams/BRK/2018.html,BRK,73,2180,14.3,.550,.498,.313,5.1,18.4,11.7,10.5,1.3,1.0,10.3,19.8,2.3,1.8,4.1,.091,0.5,-0.4,0.2,,1.2
87,https://www.basketball-reference.com/players/c/cartevi01.html,Vince Carter,SF,41,https://www.basketball-reference.com/teams/SAC/2018.html,SAC,58,1026,10.8,.523,.583,.131,1.9,15.1,8.2,9.7,2.1,2.4,10.7,14.7,0.3,0.9,1.2,.056,-1.9,0.7,-1.2,,0.2
88,https://www.basketball-reference.com/players/c/cartemi01.html,Michael Carter-Williams,PG,26,https://www.basketball-reference.com/teams/CHO/2018.html,CHO,52,835,10.8,.446,.258,.389,4.7,13.3,8.9,19.4,2.6,2.3,16.2,16.6,-0.2,1.1,0.9,.050,-3.3,1.8,-1.5,-1.5,0.1
89,https://www.basketball-reference.com/players/c/carusal01.html,Alex Caruso,PG,23,https://www.basketball-reference.com/teams/LAL/2018.html,LAL,37,562,8.7,.519,.371,.259,2.9,9.4,6.2,17.8,2.0,1.4,24.5,12.9,-0.1,0.6,0.5,.041,-3.8,0.9,-2.9,-2.9,-0.1
90,https://www.basketball-reference.com/players/c/casspom01.html,Omri Casspi,SF,29,https://www.basketball-reference.com/teams/GSW/2018.html,GSW,53,740,15.5,.632,.106,.333,4.9,24.0,15.1,9.5,1.2,2.0,13.5,16.3,1.2,1.0,2.2,.141,-0.9,0.0,-0.9,-0.9,0.2
91,https://www.basketball-reference.com/players/c/caulewi01.html,Willie Cauley-Stein,C,24,https://www.basketball-reference.com/teams/SAC/2018.html,SAC,73,2044,17.6,.529,.016,.320,7.0,22.0,14.2,13.7,1.9,3.1,11.0,21.8,1.7,2.2,3.9,.092,-0.4,0.3,-0.1,,1.0
92,https://www.basketball-reference.com/players/c/cavanty01.html,Tyler Cavanaugh,PF,23,https://www.basketball-reference.com/teams/ATL/2018.html,ATL,39,518,13.0,.567,.586,.138,9.7,17.7,13.7,7.8,0.8,0.7,8.0,14.8,0.9,0.3,1.2,.109,-0.4,-1.5,-1.9,-1.9,0.0
93,https://www.basketball-reference.com/players/c/chalmma01.html,Mario Chalmers,PG,31,https://www.basketball-reference.com/teams/MEM/2018.html,MEM,66,1421,10.4,.503,.431,.312,1.0,12.0,6.4,21.5,2.8,0.9,18.8,19.6,-0.6,1.3,0.6,.021,-3.7,0.5,-3.2,,-0.4
94,https://www.basketball-reference.com/players/c/chandty01.html,Tyson Chandler,C,35,https://www.basketball-reference.com/teams/PHO/2018.html,PHO,46,1151,14.2,.658,.000,.497,12.2,26.8,19.4,6.6,0.7,1.9,20.6,10.6,1.9,0.8,2.7,.111,-0.8,-0.6,-1.4,-1.4,0.2
95,https://www.basketball-reference.com/players/c/chandwi01.html,Wilson Chandler,SF,30,https://www.basketball-reference.com/teams/DEN/2018.html,DEN,74,2346,10.9,.542,.390,.181,4.9,14.1,9.6,9.4,0.9,1.4,11.9,14.3,2.1,1.2,3.3,.067,-1.0,-1.1,-2.1,,-0.1
96,https://www.basketball-reference.com/players/c/chrisma01.html,Marquese Chriss,PF,20,https://www.basketball-reference.com/teams/PHO/2018.html,PHO,72,1527,11.1,.509,.398,.331,5.2,22.7,13.8,8.1,1.6,3.7,16.4,18.1,-0.8,1.5,0.7,.023,-3.2,0.4,-2.8,,-0.3
97,https://www.basketball-reference.com/players/c/clarkia01.html,Ian Clark,SG,26,https://www.basketball-reference.com/teams/NOP/2018.html,NOP,74,1455,9.4,.529,.394,.119,0.8,8.4,4.7,10.4,1.1,0.5,9.9,17.2,0.3,0.8,1.1,.037,-2.7,-0.8,-3.5,,-0.6
98,https://www.basketball-reference.com/players/c/clarkjo01.html,Jordan Clarkson,SG,25,,,81,1888,16.4,.542,.333,.199,3.3,9.1,6.2,19.3,1.5,0.3,10.9,26.5,1.9,1.2,3.0,.077,1.5,-1.4,0.1,,1.0
98,https://www.basketball-reference.com/players/c/clarkjo01.html,Jordan Clarkson,SG,25,https://www.basketball-reference.com/teams/LAL/2018.html,LAL,53,1256,16.9,.532,.315,.198,3.8,9.7,6.7,22.9,1.5,0.2,11.6,27.7,1.1,1.0,2.1,.080,1.9,-1.1,0.8,,0.9
98,https://www.basketball-reference.com/players/c/clarkjo01.html,Jordan Clarkson,SG,25,https://www.basketball-reference.com/teams/CLE/2018.html,CLE,28,632,15.4,.565,.376,.202,2.3,7.9,5.1,12.0,1.5,0.4,9.3,24.1,0.8,0.2,1.0,.073,0.5,-1.8,-1.3,-1.3,0.1
99,https://www.basketball-reference.com/players/c/clavegi01.html,Gian Clavell,SG,24,https://www.basketball-reference.com/teams/DAL/2018.html,DAL,7,64,7.4,.530,.833,.111,1.7,10.8,6.1,6.7,1.6,0.0,9.6,14.8,0.0,0.0,0.1,.042,-2.7,0.5,-2.2,-2.2,0.0
100,https://www.basketball-reference.com/players/c/clevean01.html,Antonius Cleveland,SG,23,,,17,123,4.5,.486,.190,.286,2.7,10.2,6.3,2.2,2.8,3.6,22.8,11.1,-0.2,0.2,0.0,-0.006,-7.6,2.4,-5.2,-5.2,-0.1
100,https://www.basketball-reference.com/players/c/clevean01.html,Antonius Cleveland,SG,23,https://www.basketball-reference.com/teams/DAL/2018.html,DAL,13,81,5.1,.317,.071,.286,2.6,11.4,6.9,3.3,3.7,4.4,11.3,10.0,-0.1,0.1,0.0,-0.005,-7.3,4.0,-3.3,-3.3,0.0
100,https://www.basketball-reference.com/players/c/clevean01.html,Antonius Cleveland,SG,23,https://www.basketball-reference.com/teams/ATL/2018.html,ATL,4,42,3.5,.825,.429,.286,2.7,8.0,5.3,0.0,1.2,2.0,38.8,13.4,0.0,0.0,0.0,-0.009,-8.3,-0.7,-9.0,-9.0,-0.1
101,https://www.basketball-reference.com/players/c/collijo01.html,John Collins,PF,20,https://www.basketball-reference.com/teams/ATL/2018.html,ATL,74,1785,18.3,.620,.086,.341,11.0,22.8,16.9,8.9,1.3,3.8,14.3,17.9,3.4,2.0,5.4,.145,-0.4,0.2,-0.2,,0.8
102,https://www.basketball-reference.com/players/c/colliza01.html,Zach Collins,C,20,https://www.basketball-reference.com/teams/POR/2018.html,POR,66,1045,7.5,.475,.391,.145,4.7,18.2,11.5,7.1,0.8,2.4,15.9,15.4,-0.7,1.3,0.6,.030,-4.5,0.2,-4.3,,-0.6
103,https://www.basketball-reference.com/players/c/colliky01.html,Kyle Collinsworth,SF,26,https://www.basketball-reference.com/teams/DAL/2018.html,DAL,32,480,10.0,.433,.172,.404,7.2,18.0,12.4,16.4,1.8,1.7,17.1,13.3,-0.1,0.5,0.5,.046,-3.6,0.9,-2.6,-2.6,-0.1
104,https://www.basketball-reference.com/players/c/collida01.html,Darren Collison,PG,30,https://www.basketball-reference.com/teams/IND/2018.html,IND,69,2018,18.8,.610,.321,.226,2.1,7.8,5.0,26.4,2.3,0.7,10.9,17.4,5.8,1.8,7.6,.181,2.4,0.3,2.7,,2.4
105,https://www.basketball-reference.com/players/c/collini01.html,Nick Collison,PF,37,https://www.basketball-reference.com/teams/OKC/2018.html,OKC,15,75,13.2,.627,.000,.684,10.0,19.9,14.8,8.2,0.0,0.0,22.1,18.2,0.1,0.0,0.1,.064,-2.3,-1.9,-4.2,-4.2,0.0
106,https://www.basketball-reference.com/players/c/conlemi01.html,Mike Conley,PG,30,https://www.basketball-reference.com/teams/MEM/2018.html,MEM,12,373,15.4,.520,.458,.393,0.0,8.6,4.2,22.2,1.6,0.8,8.4,25.9,0.4,0.2,0.6,.077,1.3,-0.8,0.5,0.5,0.2
107,https://www.basketball-reference.com/players/c/connapa01.html,Pat Connaughton,SG,25,https://www.basketball-reference.com/teams/POR/2018.html,POR,82,1488,9.3,.539,.538,.113,2.7,9.1,5.9,8.7,0.8,1.2,9.5,13.4,1.2,1.3,2.5,.080,-1.7,-0.1,-1.8,,0.1
108,https://www.basketball-reference.com/players/c/cookqu01.html,Quinn Cook,PG,24,https://www.basketball-reference.com/teams/GSW/2018.html,GSW,33,740,12.8,.593,.413,.099,1.6,10.2,6.2,16.6,0.8,0.1,10.8,17.5,1.1,0.4,1.6,.101,-0.1,-1.5,-1.6,-1.6,0.1
109,https://www.basketball-reference.com/players/c/cookech01.html,Charles Cooke,SG,23,https://www.basketball-reference.com/teams/NOP/2018.html,NOP,13,38,-5.1,.202,.571,.143,0.0,5.5,2.9,3.2,1.3,0.0,6.3,18.1,-0.2,0.0,-0.2,-0.239,-10.4,-4.0,-14.4,-14.4,-0.1
110,https://www.basketball-reference.com/players/c/cooleja01.html,Jack Cooley,PF,26,https://www.basketball-reference.com/teams/SAC/2018.html,SAC,7,87,19.7,.566,.000,.704,17.6,21.9,19.6,10.5,0.6,0.0,7.8,19.8,0.3,0.0,0.3,.182,0.9,-1.4,-0.6,-0.6,0.0
111,https://www.basketball-reference.com/players/c/costema01.html,Matt Costello,C,24,https://www.basketball-reference.com/teams/SAS/2018.html,SAS,4,32,9.7,.500,.000,.000,3.4,27.9,15.6,8.3,3.2,5.2,20.0,7.0,0.0,0.1,0.1,.127,-6.0,5.3,-0.7,-0.7,0.0
112,https://www.basketball-reference.com/players/c/couside01.html,DeMarcus Cousins,C,27,https://www.basketball-reference.com/teams/NOP/2018.html,NOP,48,1737,22.6,.583,.340,.456,6.8,30.9,19.2,23.0,2.2,3.5,18.9,31.9,1.5,3.2,4.7,.130,2.5,2.2,4.7,,2.9
113,https://www.basketball-reference.com/players/c/covinro01.html,Robert Covington,SF,27,https://www.basketball-reference.com/teams/PHI/2018.html,PHI,80,2532,12.9,.563,.658,.163,2.4,15.5,9.2,8.7,2.6,2.4,12.3,17.2,1.6,4.5,6.1,.116,-0.2,1.7,1.5,,2.3
114,https://www.basketball-reference.com/players/c/crabbal01.html,Allen Crabbe,SG,25,https://www.basketball-reference.com/teams/BRK/2018.html,BRK,75,2197,12.3,.558,.643,.163,1.3,14.4,7.8,8.4,1.0,1.2,8.1,19.0,1.8,1.4,3.2,.070,0.0,-0.7,-0.7,,0.7
115,https://www.basketball-reference.com/players/c/craigto01.html,Torrey Craig,SF,27,https://www.basketball-reference.com/teams/DEN/2018.html,DEN,39,629,9.8,.535,.423,.255,7.2,15.5,11.4,5.4,0.9,2.0,11.6,11.9,0.5,0.4,0.9,.069,-2.2,-0.7,-2.9,-2.9,-0.1
116,https://www.basketball-reference.com/players/c/crawfja01.html,Jamal Crawford,SG,37,https://www.basketball-reference.com/teams/MIN/2018.html,MIN,80,1653,13.0,.519,.423,.152,1.4,5.5,3.5,16.9,1.2,0.5,10.7,23.7,0.9,0.3,1.3,.037,0.1,-2.5,-2.3,,-0.1
117,https://www.basketball-reference.com/players/c/crawfjo02.html,Jordan Crawford,SG,29,https://www.basketball-reference.com/teams/NOP/2018.html,NOP,5,53,19.1,.601,.519,.037,4.2,4.0,4.1,37.7,0.9,1.5,15.4,26.5,0.1,0.0,0.2,.150,4.9,-0.7,4.2,4.2,0.1
118,https://www.basketball-reference.com/players/c/crowdja01.html,Jae Crowder,SF,27,,,80,2090,10.4,.525,.508,.221,3.2,11.5,7.4,6.9,1.5,0.9,9.1,17.3,1.0,1.6,2.6,.060,-1.9,-0.6,-2.5,,-0.3
118,https://www.basketball-reference.com/players/c/crowdja01.html,Jae Crowder,SF,27,https://www.basketball-reference.com/teams/CLE/2018.html,CLE,53,1346,10.2,.545,.503,.245,3.5,10.8,7.2,6.0,1.5,0.8,9.2,15.1,1.1,0.6,1.7,.059,-1.9,-1.0,-3.0,-3.0,-0.3
118,https://www.basketball-reference.com/players/c/crowdja01.html,Jae Crowder,SF,27,https://www.basketball-reference.com/teams/UTA/2018.html,UTA,27,744,10.8,.499,.515,.190,2.8,12.7,7.8,8.6,1.6,1.0,9.1,21.3,-0.1,1.0,0.9,.060,-1.9,0.2,-1.7,-1.7,0.1
119,https://www.basketball-reference.com/players/c/cunnida01.html,Dante Cunningham,SF,30,,,73,1562,10.0,.539,.462,.143,5.5,14.9,10.3,4.3,1.2,1.5,7.9,11.6,1.1,1.3,2.4,.074,-1.5,-0.2,-1.7,,0.1
119,https://www.basketball-reference.com/players/c/cunnida01.html,Dante Cunningham,SF,30,https://www.basketball-reference.com/teams/NOP/2018.html,NOP,51,1115,8.4,.525,.480,.160,5.0,13.4,9.4,3.0,1.2,1.1,6.2,10.0,0.7,0.9,1.6,.067,-1.9,-0.1,-2.0,-2.0,0.0
119,https://www.basketball-reference.com/players/c/cunnida01.html,Dante Cunningham,SF,30,https://www.basketball-reference.com/teams/BRK/2018.html,BRK,22,447,13.8,.561,.432,.115,6.6,18.5,12.5,7.6,1.3,2.3,10.4,15.8,0.4,0.4,0.9,.092,-0.6,-0.4,-0.9,-0.9,0.1
120,https://www.basketball-reference.com/players/c/curryst01.html,Stephen Curry,PG,29,https://www.basketball-reference.com/teams/GSW/2018.html,GSW,51,1631,28.2,.675,.580,.350,2.7,14.4,9.0,30.3,2.4,0.4,13.3,31.0,7.2,1.9,9.1,.267,7.8,0.0,7.7,,4.0
121,https://www.basketball-reference.com/players/d/danietr01.html,Troy Daniels,SG,26,https://www.basketball-reference.com/teams/PHO/2018.html,PHO,79,1622,9.8,.583,.797,.111,0.8,7.7,4.2,4.5,0.8,0.2,8.5,17.2,1.4,0.0,1.4,.042,-0.5,-2.1,-2.6,,-0.3
122,https://www.basketball-reference.com/players/d/davisan02.html,Anthony Davis,PF,24,https://www.basketball-reference.com/teams/NOP/2018.html,NOP,75,2727,28.9,.612,.111,.409,7.7,24.8,16.5,10.8,2.0,5.6,8.6,30.0,8.8,4.9,13.7,.241,5.3,1.4,6.7,,5.9
123,https://www.basketball-reference.com/players/d/davisde01.html,Deyonta Davis,C,21,https://www.basketball-reference.com/teams/MEM/2018.html,MEM,62,943,16.6,.621,.000,.215,9.0,22.0,15.3,7.1,0.8,3.9,9.9,15.3,1.9,0.8,2.7,.138,-0.9,-0.6,-1.5,,0.1
124,https://www.basketball-reference.com/players/d/davised01.html,Ed Davis,C,28,https://www.basketball-reference.com/teams/POR/2018.html,POR,78,1471,15.5,.607,.003,.380,13.7,28.8,21.3,3.9,1.1,2.9,16.2,12.1,2.5,2.5,5.0,.164,-1.2,0.6,-0.6,,0.5
125,https://www.basketball-reference.com/players/d/dedmode01.html,Dewayne Dedmon,C,28,https://www.basketball-reference.com/teams/ATL/2018.html,ATL,62,1542,15.8,.599,.296,.180,7.2,28.1,17.7,9.2,1.3,2.8,14.3,17.0,1.8,1.9,3.7,.114,-0.4,0.5,0.1,,0.8
126,https://www.basketball-reference.com/players/d/dekkesa01.html,Sam Dekker,PF,23,https://www.basketball-reference.com/teams/LAC/2018.html,LAC,73,883,11.5,.534,.232,.216,5.6,16.0,10.8,6.2,1.3,0.9,10.4,15.5,0.6,0.6,1.2,.066,-2.3,-0.6,-2.9,,-0.2
127,https://www.basketball-reference.com/players/d/delanma01.html,Malcolm Delaney,PG,28,https://www.basketball-reference.com/teams/ATL/2018.html,ATL,54,1014,10.6,.519,.435,.323,1.0,10.0,5.5,23.4,1.7,0.5,16.9,16.9,0.4,0.6,1.0,.047,-2.2,-0.4,-2.6,-2.6,-0.1
128,https://www.basketball-reference.com/players/d/dellama01.html,Matthew Dellavedova,PG,27,https://www.basketball-reference.com/teams/MIL/2018.html,MIL,38,712,8.6,.500,.513,.178,2.3,8.2,5.3,27.4,1.0,0.0,23.0,13.5,0.3,0.2,0.5,.032,-2.4,-2.0,-4.4,-4.4,-0.4
129,https://www.basketball-reference.com/players/d/denglu01.html,Luol Deng,SF,32,https://www.basketball-reference.com/teams/LAL/2018.html,LAL,1,13,5.5,.500,.000,.000,0.0,0.0,0.0,10.1,3.7,0.0,33.3,9.8,0.0,0.0,0.0,-0.018,-5.3,2.4,-2.9,-2.9,0.0
130,https://www.basketball-reference.com/players/d/derozde01.html,DeMar DeRozan,SG,28,https://www.basketball-reference.com/teams/TOR/2018.html,TOR,80,2711,21.0,.555,.203,.396,2.5,10.4,6.5,25.0,1.5,0.6,9.5,29.6,6.8,2.8,9.6,.170,3.3,-0.6,2.8,,3.2
131,https://www.basketball-reference.com/players/d/diallch01.html,Cheick Diallo,PF,21,https://www.basketball-reference.com/teams/NOP/2018.html,NOP,52,581,17.0,.619,.000,.375,9.1,29.6,19.7,4.7,0.9,2.9,12.0,17.4,1.1,0.8,1.9,.157,-1.3,0.1,-1.2,-1.2,0.1
132,https://www.basketball-reference.com/players/d/dienggo01.html,Gorgui Dieng,C,28,https://www.basketball-reference.com/teams/MIN/2018.html,MIN,79,1333,14.7,.543,.157,.263,9.1,22.2,15.6,7.5,1.7,2.6,12.0,16.3,1.6,1.4,2.9,.105,-0.9,-0.1,-1.0,,0.3
133,https://www.basketball-reference.com/players/d/dinwisp01.html,Spencer Dinwiddie,PG,24,https://www.basketball-reference.com/teams/BRK/2018.html,BRK,80,2306,15.9,.527,.517,.320,1.8,10.2,6.0,35.0,1.4,0.7,11.8,20.3,4.3,1.4,5.7,.118,1.3,-0.7,0.6,,1.5
134,https://www.basketball-reference.com/players/d/dorsety01.html,Tyler Dorsey,SG,21,https://www.basketball-reference.com/teams/ATL/2018.html,ATL,56,974,10.0,.494,.521,.165,1.9,12.9,7.4,12.5,0.9,0.4,8.3,20.0,0.0,0.4,0.4,.020,-1.4,-1.5,-2.9,-2.9,-0.2
135,https://www.basketball-reference.com/players/d/dotsoda01.html,Damyean Dotson,SG,23,https://www.basketball-reference.com/teams/NYK/2018.html,NYK,44,474,11.6,.532,.422,.143,2.1,17.5,9.8,9.5,1.3,0.4,9.0,17.3,0.3,0.3,0.6,.060,-1.6,-0.6,-2.3,-2.3,0.0
136,https://www.basketball-reference.com/players/d/doylemi01.html,Milton Doyle,SG,24,https://www.basketball-reference.com/teams/BRK/2018.html,BRK,10,125,5.2,.337,.489,.170,2.5,12.9,7.6,11.7,2.3,1.2,3.8,18.2,-0.3,0.1,-0.1,-0.052,-6.6,-0.2,-6.8,-6.8,-0.1
137,https://www.basketball-reference.com/players/d/doziepj01.html,PJ Dozier,PG,21,https://www.basketball-reference.com/teams/OKC/2018.html,OKC,2,3,-5.0,.500,.000,.000,0.0,38.3,18.5,0.0,0.0,0.0,33.3,42.9,0.0,0.0,0.0,-0.404,-17.7,-2.7,-20.4,-20.4,0.0
138,https://www.basketball-reference.com/players/d/dragigo01.html,Goran Dragić,PG,31,https://www.basketball-reference.com/teams/MIA/2018.html,MIA,75,2378,16.6,.543,.279,.252,2.5,12.0,7.2,25.4,1.3,0.4,12.2,25.7,2.9,2.3,5.3,.106,0.9,-0.6,0.3,,1.4
139,https://www.basketball-reference.com/players/d/drewla02.html,Larry Drew II,PG,27,,,10,70,2.9,.354,.375,.000,4.8,0.0,2.3,18.5,0.0,0.0,11.1,16.6,-0.1,0.0,-0.1,-0.061,-5.6,-3.4,-9.0,-9.0,-0.1
139,https://www.basketball-reference.com/players/d/drewla02.html,Larry Drew II,PG,27,https://www.basketball-reference.com/teams/PHI/2018.html,PHI,3,15,-9.4,.143,.429,.000,7.5,0.0,3.6,17.1,0.0,0.0,12.5,22.8,-0.1,0.0,-0.1,-0.299,-15.2,-7.4,-22.6,-22.6,-0.1
139,https://www.basketball-reference.com/players/d/drewla02.html,Larry Drew II,PG,27,https://www.basketball-reference.com/teams/NOP/2018.html,NOP,7,55,6.3,.441,.353,.000,4.1,0.0,2.0,18.9,0.0,0.0,10.5,15.0,0.0,0.0,0.0,.003,-3.0,-2.3,-5.3,-5.3,0.0
140,https://www.basketball-reference.com/players/d/drumman01.html,Andre Drummond,C,24,https://www.basketball-reference.com/teams/DET/2018.html,DET,78,2625,22.9,.555,.012,.448,16.4,36.4,26.2,14.3,2.2,4.3,15.9,21.2,4.6,5.7,10.3,.189,1.5,1.7,3.2,,3.4
141,https://www.basketball-reference.com/players/d/dudleja01.html,Jared Dudley,PF,32,https://www.basketball-reference.com/teams/PHO/2018.html,PHO,48,686,8.8,.553,.656,.287,1.2,13.6,7.3,15.6,1.7,1.3,16.9,10.2,0.5,0.4,0.8,.058,-3.0,0.5,-2.5,-2.5,-0.1
142,https://www.basketball-reference.com/players/d/dunnkr01.html,Kris Dunn,PG,23,https://www.basketball-reference.com/teams/CHI/2018.html,CHI,52,1525,14.5,.488,.201,.171,1.6,14.4,7.8,33.3,3.3,1.6,17.3,24.7,-1.0,1.9,0.9,.027,-2.4,1.1,-1.3,,0.3
143,https://www.basketball-reference.com/players/d/duranke01.html,Kevin Durant,SF,29,https://www.basketball-reference.com/teams/GSW/2018.html,GSW,68,2325,26.0,.640,.338,.331,1.6,19.5,11.2,25.5,1.0,4.0,12.9,30.4,7.5,2.9,10.4,.215,6.7,0.6,7.3,,5.5
144,https://www.basketball-reference.com/players/e/eddieja01.html,Jarell Eddie,SF,26,,,3,9,-1.9,.000,1.000,.000,0.0,12.0,6.1,0.0,5.6,0.0,0.0,9.8,0.0,0.0,0.0,-0.142,-9.1,0.8,-8.3,-8.3,0.0
144,https://www.basketball-reference.com/players/e/eddieja01.html,Jarell Eddie,SF,26,https://www.basketball-reference.com/teams/BOS/2018.html,BOS,2,6,4.0,.000,1.000,.000,0.0,18.0,9.1,0.0,8.3,0.0,0.0,7.4,0.0,0.0,0.0,-0.026,-7.0,5.6,-1.3,-1.3,0.0
144,https://www.basketball-reference.com/players/e/eddieja01.html,Jarell Eddie,SF,26,https://www.basketball-reference.com/teams/CHI/2018.html,CHI,1,3,-13.5,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,-0.373,-13.3,-8.8,-22.1,-22.1,0.0
145,https://www.basketball-reference.com/players/e/ellenhe01.html,Henry Ellenson,PF,21,https://www.basketball-reference.com/teams/DET/2018.html,DET,38,329,10.5,.476,.411,.199,3.3,24.3,13.6,9.4,0.8,0.0,10.2,23.8,-0.2,0.4,0.1,.020,-2.6,-1.9,-4.4,-4.4,-0.2
146,https://www.basketball-reference.com/players/e/ellinwa01.html,Wayne Ellington,SG,30,https://www.basketball-reference.com/teams/MIA/2018.html,MIA,77,2041,12.5,.588,.827,.111,1.3,10.7,6.0,5.9,1.3,0.3,6.6,17.3,2.6,1.9,4.5,.105,1.0,-0.6,0.4,,1.2
147,https://www.basketball-reference.com/players/e/embiijo01.html,Joel Embiid,C,23,https://www.basketball-reference.com/teams/PHI/2018.html,PHI,63,1912,22.9,.573,.203,.442,8.4,29.7,19.4,18.0,1.0,4.8,15.6,33.4,2.3,3.8,6.2,.155,2.0,1.3,3.3,,2.6
148,https://www.basketball-reference.com/players/e/ennisja01.html,James Ennis,SF,27,,,72,1604,11.6,.588,.398,.302,5.1,11.0,8.0,6.6,1.5,1.0,11.4,13.7,2.0,1.1,3.1,.092,-1.1,-0.1,-1.2,,0.3
