Rk,Player_URL,Player,Pos,Age,Tm_URL,Tm,G,MP,PER,TS_,ThreePAr,FTr,ORB_,DRB_,TRB_,AST_,STL_,BLK_,TOV_,USG_,OWS,DWS,WS,WS_48,OBPM,DBPM,BPM,BPM1,VORP
84,https://www.basketball-reference.com/players/c/casspom01.html,Omri Casspi,SF,23,https://www.basketball-reference.com/teams/CLE/2012.html,CLE,65,1341,11.2,.499,.408,.262,5.1,14.5,9.7,8.4,1.5,1.2,12.2,17.6,0.6,0.6,1.2,.044,-1.3,-0.9,-2.2,,-0.1
85,https://www.basketball-reference.com/players/c/chalmma01.html,Mario Chalmers,PG,25,https://www.basketball-reference.com/teams/MIA/2012.html,MIA,64,1825,13.0,.578,.522,.203,1.1,9.8,5.6,19.0,2.8,0.5,20.7,17.4,1.5,2.8,4.3,.112,-0.8,1.2,0.4,,1.1
86,https://www.basketball-reference.com/players/c/chandty01.html,Tyson Chandler,C,29,https://www.basketball-reference.com/teams/NYK/2012.html,NYK,62,2061,18.7,.708,.006,.887,11.8,22.7,17.2,4.3,1.4,3.4,17.1,13.0,5.8,3.6,9.5,.220,1.2,1.1,2.3,,2.2
87,https://www.basketball-reference.com/players/c/chandwi01.html,Wilson Chandler,SF,24,https://www.basketball-reference.com/teams/DEN/2012.html,DEN,8,215,9.0,.445,.152,.152,3.4,18.4,11.1,12.0,1.4,2.2,17.6,21.2,-0.3,0.2,-0.1,-0.021,-3.6,-1.0,-4.6,-4.6,-0.1
88,https://www.basketball-reference.com/players/c/childjo01.html,Josh Childress,SF,28,https://www.basketball-reference.com/teams/PHO/2012.html,PHO,34,491,11.1,.501,.242,.020,7.2,14.6,10.9,10.0,1.5,0.9,8.3,10.1,0.6,0.4,0.9,.092,-1.0,0.7,-0.2,-0.2,0.2
89,https://www.basketball-reference.com/players/c/clarkea01.html,Earl Clark,PF,24,https://www.basketball-reference.com/teams/ORL/2012.html,ORL,45,559,8.1,.405,.000,.209,7.1,18.6,12.8,5.2,1.2,4.5,14.1,14.8,-0.5,0.8,0.3,.027,-5.6,0.7,-4.9,-4.9,-0.4
90,https://www.basketball-reference.com/players/c/coleno01.html,Norris Cole,PG,23,https://www.basketball-reference.com/teams/MIA/2012.html,MIA,65,1260,7.9,.452,.169,.189,2.1,6.4,4.3,17.0,1.8,0.1,17.7,21.8,-1.4,1.4,0.0,.000,-4.9,-1.4,-6.3,,-1.4
91,https://www.basketball-reference.com/players/c/collija04.html,Jason Collins,C,33,https://www.basketball-reference.com/teams/ATL/2012.html,ATL,30,308,3.7,.418,.000,.375,4.6,13.6,9.1,4.6,0.7,0.7,17.7,8.6,-0.2,0.3,0.2,.025,-5.8,-0.3,-6.1,-6.1,-0.3
92,https://www.basketball-reference.com/players/c/collida01.html,Darren Collison,PG,24,https://www.basketball-reference.com/teams/IND/2012.html,IND,60,1878,13.6,.526,.180,.293,1.8,9.3,5.6,24.9,1.4,0.6,16.2,17.0,2.3,1.5,3.8,.098,0.3,-0.5,-0.2,,0.9
93,https://www.basketball-reference.com/players/c/collini01.html,Nick Collison,PF,31,https://www.basketball-reference.com/teams/OKC/2012.html,OKC,63,1307,12.1,.622,.005,.308,11.1,12.7,12.0,9.3,1.3,1.6,21.1,10.0,2.3,1.2,3.5,.130,-0.5,0.7,0.2,,0.7
94,https://www.basketball-reference.com/players/c/conlemi01.html,Mike Conley,PG,24,https://www.basketball-reference.com/teams/MEM/2012.html,MEM,62,2174,16.8,.523,.232,.231,1.2,7.4,4.2,29.8,3.3,0.4,14.2,18.3,3.6,2.8,6.4,.141,1.0,1.4,2.4,,2.4
95,https://www.basketball-reference.com/players/c/cookbr01.html,Brian Cook,PF,31,,,32,276,5.8,.396,.510,.102,4.1,22.3,13.1,5.7,1.1,1.5,9.7,18.7,-0.3,0.3,-0.1,-0.011,-6.2,-1.4,-7.6,-7.6,-0.4
95,https://www.basketball-reference.com/players/c/cookbr01.html,Brian Cook,PF,31,https://www.basketball-reference.com/teams/LAC/2012.html,LAC,16,121,0.0,.305,.551,.082,3.9,18.9,11.3,2.5,0.9,2.8,7.3,20.9,-0.4,0.1,-0.2,-0.098,-9.8,-2.8,-12.6,-12.6,-0.3
95,https://www.basketball-reference.com/players/c/cookbr01.html,Brian Cook,PF,31,https://www.basketball-reference.com/teams/WAS/2012.html,WAS,16,155,10.4,.484,.469,.122,4.3,25.0,14.6,8.2,1.3,0.5,11.9,16.9,0.0,0.2,0.2,.058,-3.4,-0.3,-3.7,-3.7,-0.1
96,https://www.basketball-reference.com/players/c/cookda02.html,Daequan Cook,SG,24,https://www.basketball-reference.com/teams/OKC/2012.html,OKC,57,989,9.2,.509,.770,.074,1.5,11.9,7.0,2.3,1.1,0.8,5.0,14.7,0.8,0.8,1.6,.078,-0.5,-0.7,-1.3,,0.2
97,https://www.basketball-reference.com/players/c/couside01.html,DeMarcus Cousins,C,21,https://www.basketball-reference.com/teams/SAC/2012.html,SAC,64,1950,21.7,.499,.014,.373,14.2,25.9,19.8,9.5,2.4,2.8,12.8,29.7,2.1,2.2,4.2,.104,0.4,-1.3,-0.8,,0.6
98,https://www.basketball-reference.com/players/c/crawfja01.html,Jamal Crawford,PG,31,https://www.basketball-reference.com/teams/POR/2012.html,POR,60,1613,15.7,.506,.353,.280,1.1,7.5,4.3,20.5,1.8,0.7,11.8,26.6,1.6,0.7,2.3,.069,1.0,-1.2,-0.2,,0.7
99,https://www.basketball-reference.com/players/c/crawfjo02.html,Jordan Crawford,SG,23,https://www.basketball-reference.com/teams/WAS/2012.html,WAS,64,1753,14.5,.488,.313,.233,2.8,8.1,5.4,19.3,1.7,0.2,12.8,28.1,0.3,0.7,1.1,.029,0.4,-2.1,-1.7,,0.1
100,https://www.basketball-reference.com/players/c/cunnida01.html,Dante Cunningham,PF,24,https://www.basketball-reference.com/teams/MEM/2012.html,MEM,64,1124,14.9,.538,.007,.247,9.3,16.4,12.8,5.2,2.0,2.5,8.6,13.6,1.8,1.7,3.4,.147,-0.3,1.0,0.8,,0.8
101,https://www.basketball-reference.com/players/c/curryed01.html,Eddy Curry,C,29,https://www.basketball-reference.com/teams/MIA/2012.html,MIA,14,83,3.6,.508,.000,.308,6.0,11.1,8.6,1.9,0.0,2.0,25.3,22.1,-0.2,0.1,-0.1,-0.046,-9.4,-2.3,-11.8,-11.8,-0.2
102,https://www.basketball-reference.com/players/c/curryst01.html,Stephen Curry,PG,23,https://www.basketball-reference.com/teams/GSW/2012.html,GSW,26,732,21.2,.605,.409,.159,2.3,11.3,6.8,32.3,2.8,0.8,17.0,24.0,1.8,0.4,2.2,.144,4.1,0.3,4.3,4.3,1.2
103,https://www.basketball-reference.com/players/d/dalemsa01.html,Samuel Dalembert,C,30,https://www.basketball-reference.com/teams/HOU/2012.html,HOU,65,1446,16.9,.551,.003,.286,12.6,24.1,18.3,3.6,1.3,5.7,15.6,16.6,1.8,2.3,4.1,.137,-1.1,1.1,0.1,,0.7
104,https://www.basketball-reference.com/players/d/dampier01.html,Erick Dampier,C,36,https://www.basketball-reference.com/teams/ATL/2012.html,ATL,15,83,5.5,.125,.000,.000,14.3,21.0,17.7,6.5,0.6,3.7,27.3,6.2,-0.1,0.1,0.1,.035,-4.9,0.2,-4.7,-4.7,-0.1
105,https://www.basketball-reference.com/players/d/daniema01.html,Marquis Daniels,SG,31,https://www.basketball-reference.com/teams/BOS/2012.html,BOS,38,484,8.1,.395,.070,.161,4.1,11.6,8.0,15.5,2.3,1.4,15.5,18.0,-0.8,0.9,0.1,.008,-4.5,1.4,-3.1,-3.1,-0.1
106,https://www.basketball-reference.com/players/d/davisba01.html,Baron Davis,PG,32,https://www.basketball-reference.com/teams/NYK/2012.html,NYK,29,595,10.0,.457,.462,.130,2.5,8.4,5.4,36.2,2.9,0.4,28.1,20.4,-0.7,0.8,0.2,.014,-1.9,-0.2,-2.1,-2.1,0.0
107,https://www.basketball-reference.com/players/d/davised01.html,Ed Davis,PF,22,https://www.basketball-reference.com/teams/TOR/2012.html,TOR,66,1534,14.2,.544,.003,.316,10.4,23.0,16.7,6.5,1.4,3.4,14.9,13.8,1.6,2.3,3.9,.121,-1.2,0.8,-0.3,,0.7
108,https://www.basketball-reference.com/players/d/davisgl01.html,Glen Davis,PF,26,https://www.basketball-reference.com/teams/ORL/2012.html,ORL,61,1427,13.2,.466,.026,.313,8.5,18.4,13.4,5.9,1.6,1.0,11.0,22.4,0.0,1.7,1.7,.057,-2.4,-0.7,-3.2,,-0.4
109,https://www.basketball-reference.com/players/d/davisjo02.html,Josh Davis,PF,31,https://www.basketball-reference.com/teams/MEM/2012.html,MEM,15,130,11.3,.459,.481,.296,14.1,10.1,12.1,6.8,2.8,0.6,8.9,11.7,0.2,0.2,0.3,.124,-0.6,1.1,0.6,0.6,0.1
110,https://www.basketball-reference.com/players/d/dawsoer01.html,Eric Dawson,C,27,https://www.basketball-reference.com/teams/SAS/2012.html,SAS,4,39,14.6,.582,.000,.167,15.0,14.4,14.7,0.0,1.3,3.7,18.9,18.6,0.0,0.1,0.1,.106,-3.2,-2.7,-5.9,-5.9,0.0
111,https://www.basketball-reference.com/players/d/dayeau01.html,Austin Daye,SF,23,https://www.basketball-reference.com/teams/DET/2012.html,DET,41,603,7.1,.394,.273,.189,2.7,15.8,9.0,9.2,2.0,2.8,14.0,21.9,-1.3,0.6,-0.6,-0.050,-5.0,-0.1,-5.0,-5.0,-0.5
112,https://www.basketball-reference.com/players/d/delfica01.html,Carlos Delfino,SF,29,https://www.basketball-reference.com/teams/MIL/2012.html,MIL,54,1537,11.7,.515,.528,.106,1.4,13.9,7.5,11.9,2.6,0.5,12.2,15.5,0.8,1.6,2.4,.075,-1.1,1.1,-0.1,,0.8
113,https://www.basketball-reference.com/players/d/denglu01.html,Luol Deng,SF,26,https://www.basketball-reference.com/teams/CHI/2012.html,CHI,54,2129,14.1,.500,.285,.219,4.1,14.0,9.2,11.7,1.4,1.2,10.4,19.8,2.3,3.6,5.8,.132,0.6,1.1,1.7,,2.0
114,https://www.basketball-reference.com/players/d/dentmju01.html,Justin Dentmon,PG,26,,,6,91,4.8,.424,.500,.214,0.0,10.2,5.1,18.0,1.2,0.0,18.6,19.4,-0.2,0.1,-0.1,-0.049,-6.4,-0.6,-7.0,-7.0,-0.1
114,https://www.basketball-reference.com/players/d/dentmju01.html,Justin Dentmon,PG,26,https://www.basketball-reference.com/teams/SAS/2012.html,SAS,2,19,1.6,.333,.667,.000,0.0,5.9,3.0,7.4,2.7,0.0,14.3,16.8,-0.1,0.0,0.0,-0.090,-9.0,1.4,-7.5,-7.5,0.0
114,https://www.basketball-reference.com/players/d/dentmju01.html,Justin Dentmon,PG,26,https://www.basketball-reference.com/teams/TOR/2012.html,TOR,4,72,5.7,.446,.455,.273,0.0,11.3,5.7,20.9,0.7,0.0,19.6,20.1,-0.1,0.0,-0.1,-0.039,-5.8,-1.1,-6.9,-6.9,-0.1
115,https://www.basketball-reference.com/players/d/derozde01.html,DeMar DeRozan,SG,22,https://www.basketball-reference.com/teams/TOR/2012.html,TOR,63,2206,12.8,.503,.102,.367,2.1,9.0,5.6,10.8,1.2,0.6,10.5,25.0,1.1,1.4,2.5,.054,-1.4,-1.3,-2.7,,-0.4
116,https://www.basketball-reference.com/players/d/diawbo01.html,Boris Diaw,PF,29,,,57,1424,11.2,.498,.282,.100,5.5,17.3,11.3,23.8,1.2,1.3,23.4,15.5,-0.3,0.8,0.6,.019,-1.6,-0.2,-1.8,,0.1
116,https://www.basketball-reference.com/players/d/diawbo01.html,Boris Diaw,PF,29,https://www.basketball-reference.com/teams/CHA/2012.html,CHA,37,1018,10.8,.461,.304,.095,5.1,17.3,11.0,26.9,1.0,1.4,22.2,17.2,-0.8,0.3,-0.5,-0.023,-1.8,-0.9,-2.8,-2.8,-0.2
116,https://www.basketball-reference.com/players/d/diawbo01.html,Boris Diaw,PF,29,https://www.basketball-reference.com/teams/SAS/2012.html,SAS,20,406,12.1,.650,.191,.118,6.6,17.2,12.0,16.1,1.8,1.1,28.1,11.2,0.5,0.5,1.1,.125,-1.2,1.7,0.5,0.5,0.3
117,https://www.basketball-reference.com/players/d/dioguik01.html,Ike Diogu,PF,28,https://www.basketball-reference.com/teams/SAS/2012.html,SAS,2,14,-2.9,.347,.000,1.000,0.0,8.0,4.1,0.0,0.0,0.0,25.8,12.6,0.0,0.0,0.0,-0.116,-9.2,-3.1,-12.3,-12.3,0.0
118,https://www.basketball-reference.com/players/d/diopde01.html,DeSagana Diop,C,30,https://www.basketball-reference.com/teams/CHA/2012.html,CHA,27,325,6.8,.347,.000,.143,11.2,19.0,15.0,11.0,1.0,3.0,29.9,9.0,-0.3,0.2,-0.2,-0.025,-5.6,-0.2,-5.8,-5.8,-0.3
119,https://www.basketball-reference.com/players/d/doolike01.html,Keyon Dooling,SG,31,https://www.basketball-reference.com/teams/BOS/2012.html,BOS,46,662,6.9,.515,.497,.190,0.6,6.1,3.5,12.1,1.0,0.2,16.1,15.3,-0.2,0.8,0.6,.042,-3.8,-0.5,-4.3,-4.3,-0.4
120,https://www.basketball-reference.com/players/d/douglto01.html,Toney Douglas,PG,25,https://www.basketball-reference.com/teams/NYK/2012.html,NYK,38,656,7.1,.393,.403,.090,2.8,10.0,6.3,19.6,2.3,0.1,15.7,24.4,-1.4,0.8,-0.6,-0.046,-4.7,-1.0,-5.6,-5.6,-0.6
121,https://www.basketball-reference.com/players/d/dragigo01.html,Goran Dragić,PG,25,https://www.basketball-reference.com/teams/HOU/2012.html,HOU,66,1752,18.0,.567,.337,.317,3.5,7.7,5.6,32.5,2.5,0.4,18.7,21.8,3.6,1.5,5.1,.139,1.9,0.0,1.9,,1.7
122,https://www.basketball-reference.com/players/d/dudleja01.html,Jared Dudley,SG,26,https://www.basketball-reference.com/teams/PHO/2012.html,PHO,65,2020,15.4,.575,.325,.255,5.4,11.4,8.4,8.8,1.3,0.7,9.1,17.7,4.0,1.1,5.1,.121,1.6,-0.4,1.2,,1.7
123,https://www.basketball-reference.com/players/d/duhonch01.html,Chris Duhon,PG,29,https://www.basketball-reference.com/teams/ORL/2012.html,ORL,63,1226,8.4,.558,.586,.103,1.3,8.4,4.8,19.1,1.5,0.6,27.6,11.2,0.4,0.9,1.3,.051,-2.4,0.6,-1.8,,0.1
124,https://www.basketball-reference.com/players/d/duncati01.html,Tim Duncan,C,35,https://www.basketball-reference.com/teams/SAS/2012.html,SAS,58,1634,22.5,.531,.005,.340,7.9,28.2,18.3,13.5,1.2,3.9,10.3,26.2,3.0,2.9,5.9,.174,2.0,1.3,3.3,,2.2
125,https://www.basketball-reference.com/players/d/dunlemi02.html,Mike Dunleavy,SF,31,https://www.basketball-reference.com/teams/MIL/2012.html,MIL,55,1445,16.6,.597,.413,.284,2.2,13.7,7.8,13.0,1.0,0.4,9.3,19.0,3.5,0.9,4.4,.146,2.3,-0.9,1.4,,1.3
126,https://www.basketball-reference.com/players/d/duranke01.html,Kevin Durant,SF,23,https://www.basketball-reference.com/teams/OKC/2012.html,OKC,66,2546,26.2,.610,.265,.386,1.9,20.4,11.8,17.5,1.8,2.2,14.0,31.3,8.5,3.7,12.2,.230,6.2,0.8,7.0,,5.8
127,https://www.basketball-reference.com/players/d/dysonje01.html,Jerome Dyson,PG,24,https://www.basketball-reference.com/teams/NOH/2012.html,NOH,9,180,11.3,.525,.167,.750,1.3,11.1,6.3,16.2,3.3,0.9,23.9,22.0,-0.1,0.2,0.1,.026,-4.7,1.2,-3.6,-3.6,-0.1
128,https://www.basketball-reference.com/players/e/ebankde01.html,Devin Ebanks,SG,22,https://www.basketball-reference.com/teams/LAL/2012.html,LAL,24,396,8.3,.465,.101,.393,7.7,7.6,7.6,4.6,1.5,1.1,14.7,14.2,0.0,0.3,0.3,.033,-3.7,-0.5,-4.2,-4.2,-0.2
129,https://www.basketball-reference.com/players/e/ellinwa01.html,Wayne Ellington,SG,24,https://www.basketball-reference.com/teams/MIN/2012.html,MIN,51,973,9.4,.487,.358,.132,1.6,9.7,5.6,5.5,1.4,0.7,7.5,15.8,0.3,0.5,0.8,.041,-2.7,-0.2,-2.8,-2.8,-0.2
130,https://www.basketball-reference.com/players/e/ellismo01.html,Monta Ellis,SG,26,,,58,2120,17.5,.509,.193,.264,1.1,9.6,5.3,28.6,2.1,0.6,13.2,28.7,1.6,0.9,2.6,.059,1.0,-1.3,-0.3,,0.9
130,https://www.basketball-reference.com/players/e/ellismo01.html,Monta Ellis,SG,26,https://www.basketball-reference.com/teams/GSW/2012.html,GSW,37,1365,18.6,.516,.222,.264,1.3,9.2,5.3,29.3,2.1,0.7,13.5,30.7,1.2,0.4,1.5,.054,2.0,-1.5,0.6,,0.9
130,https://www.basketball-reference.com/players/e/ellismo01.html,Monta Ellis,SG,26,https://www.basketball-reference.com/teams/MIL/2012.html,MIL,21,755,15.4,.493,.134,.265,0.6,10.4,5.3,27.3,2.0,0.6,12.6,25.0,0.5,0.6,1.1,.067,-0.8,-1.1,-1.9,-1.9,0.0
131,https://www.basketball-reference.com/players/e/elsonfr01.html,Francisco Elson,C,35,https://www.basketball-reference.com/teams/PHI/2012.html,PHI,5,16,6.3,.333,.000,.000,0.0,7.0,3.5,8.8,3.3,4.7,25.0,11.7,0.0,0.0,0.0,-0.026,-5.1,2.7,-2.5,-2.5,0.0
132,https://www.basketball-reference.com/players/e/emmetan01.html,Andre Emmett,SF,29,https://www.basketball-reference.com/teams/NJN/2012.html,NJN,6,45,13.3,.618,.143,1.143,5.0,10.6,7.7,3.6,2.4,1.7,16.0,12.7,0.1,0.0,0.1,.089,-0.8,-0.7,-1.5,-1.5,0.0
133,https://www.basketball-reference.com/players/e/erdense01.html,Semih Erden,C,25,https://www.basketball-reference.com/teams/CLE/2012.html,CLE,28,333,9.9,.538,.000,.554,6.6,18.5,12.3,4.6,1.6,1.1,14.8,14.6,0.2,0.2,0.4,.057,-4.6,-0.2,-4.8,-4.8,-0.2
134,https://www.basketball-reference.com/players/e/evansje01.html,Jeremy Evans,SF,24,https://www.basketball-reference.com/teams/UTA/2012.html,UTA,29,217,19.6,.632,.024,.381,9.9,16.6,13.2,9.1,1.5,8.8,9.3,11.2,0.6,0.3,0.9,.193,1.5,3.5,5.0,5.0,0.4
135,https://www.basketball-reference.com/players/e/evansma01.html,Maurice Evans,SF,33,https://www.basketball-reference.com/teams/WAS/2012.html,WAS,24,343,9.0,.497,.402,.116,2.6,5.3,3.9,4.2,2.1,0.0,7.8,16.7,0.2,0.1,0.3,.041,-2.9,-0.8,-3.6,-3.6,-0.1
136,https://www.basketball-reference.com/players/e/evansre01.html,Reggie Evans,PF,31,https://www.basketball-reference.com/teams/LAC/2012.html,LAC,56,771,9.2,.504,.000,.986,15.3,26.7,20.9,3.1,2.2,0.6,29.9,8.8,0.2,1.0,1.3,.079,-3.5,-0.2,-3.7,,-0.3
137,https://www.basketball-reference.com/players/e/evansty01.html,Tyreke Evans,SG,22,https://www.basketball-reference.com/teams/SAC/2012.html,SAC,63,2162,16.4,.512,.110,.287,3.1,12.0,7.3,22.1,2.0,1.0,14.4,23.8,2.0,0.6,2.7,.059,0.3,-0.9,-0.6,,0.8
138,https://www.basketball-reference.com/players/e/eyengch01.html,Christian Eyenga,SF,22,,,7,102,4.8,.298,.120,.320,4.4,11.5,7.8,7.5,1.5,3.7,9.5,14.0,-0.2,0.1,-0.1,-0.061,-5.1,-0.4,-5.6,-5.6,-0.1
138,https://www.basketball-reference.com/players/e/eyengch01.html,Christian Eyenga,SF,22,https://www.basketball-reference.com/teams/CLE/2012.html,CLE,6,83,2.1,.208,.105,.316,4.0,12.8,8.2,7.2,1.9,3.7,8.5,12.8,-0.2,0.1,-0.2,-0.103,-6.3,-0.1,-6.4,-6.4,-0.1
138,https://www.basketball-reference.com/players/e/eyengch01.html,Christian Eyenga,SF,22,https://www.basketball-reference.com/teams/LAL/2012.html,LAL,1,19,16.7,.581,.167,.333,6.2,5.6,5.9,8.8,0.0,3.8,12.7,19.0,0.0,0.0,0.0,.122,-0.1,-1.8,-1.9,-1.9,0.0
139,https://www.basketball-reference.com/players/f/farieke01.html,Kenneth Faried,PF,22,https://www.basketball-reference.com/teams/DEN/2012.html,DEN,46,1037,21.9,.618,.000,.531,16.5,22.9,19.8,5.5,1.7,3.6,12.4,18.7,3.2,1.3,4.6,.212,2.4,-0.2,2.2,2.2,1.1
140,https://www.basketball-reference.com/players/f/farmajo01.html,Jordan Farmar,PG,25,https://www.basketball-reference.com/teams/NJN/2012.html,NJN,39,831,17.4,.592,.397,.200,1.0,7.8,4.3,29.0,1.5,0.2,16.6,22.6,1.8,0.0,1.8,.104,2.5,-2.1,0.4,0.4,0.5
141,https://www.basketball-reference.com/players/f/favorde01.html,Derrick Favors,PF,20,https://www.basketball-reference.com/teams/UTA/2012.html,UTA,65,1376,17.1,.537,.000,.436,13.0,22.5,17.7,5.0,1.4,3.8,16.3,20.7,1.4,1.6,3.0,.105,-0.6,-0.5,-1.1,,0.3
142,https://www.basketball-reference.com/players/f/feltora01.html,Raymond Felton,PG,27,https://www.basketball-reference.com/teams/POR/2012.html,POR,60,1906,13.4,.491,.316,.193,1.6,7.6,4.6,33.3,2.2,0.4,19.6,20.8,0.7,1.0,1.7,.042,-0.3,-1.2,-1.5,,0.2
143,https://www.basketball-reference.com/players/f/fernaru01.html,Rudy Fernández,SG,26,https://www.basketball-reference.com/teams/DEN/2012.html,DEN,31,710,13.3,.549,.542,.191,1.5,8.9,5.3,15.9,2.2,0.3,14.1,17.8,0.8,0.4,1.2,.083,0.6,0.1,0.7,0.7,0.5
144,https://www.basketball-reference.com/players/f/fesenky01.html,Kyrylo Fesenko,C,25,https://www.basketball-reference.com/teams/IND/2012.html,IND,3,17,29.8,.524,.000,1.200,13.3,46.0,29.8,9.5,6.2,0.0,0.0,20.4,0.1,0.1,0.1,.374,4.7,3.6,8.4,8.4,0.0
145,https://www.basketball-reference.com/players/f/fieldla01.html,Landry Fields,SG,23,https://www.basketball-reference.com/teams/NYK/2012.html,NYK,66,1894,12.0,.506,.236,.267,3.6,13.5,8.5,14.5,2.1,0.7,15.1,16.0,0.8,2.6,3.4,.085,-1.1,1.1,0.0,,1.0
146,https://www.basketball-reference.com/players/f/fishede01.html,Derek Fisher,PG,37,,,63,1508,8.0,.464,.313,.193,0.9,7.7,4.5,16.7,1.8,0.2,16.2,13.6,0.1,1.1,1.2,.038,-3.7,0.4,-3.3,,-0.5
146,https://www.basketball-reference.com/players/f/fishede01.html,Derek Fisher,PG,37,https://www.basketball-reference.com/teams/LAL/2012.html,LAL,43,1101,8.8,.479,.308,.221,1.1,8.0,4.7,19.2,1.9,0.2,18.1,13.4,0.2,0.9,1.1,.048,-3.4,0.8,-2.6,-2.6,-0.2
146,https://www.basketball-reference.com/players/f/fishede01.html,Derek Fisher,PG,37,https://www.basketball-reference.com/teams/OKC/2012.html,OKC,20,407,5.9,.429,.324,.130,0.6,7.1,4.1,10.1,1.4,0.2,11.6,14.3,-0.2,0.2,0.1,.011,-4.3,-0.6,-4.9,-4.9,-0.3
147,https://www.basketball-reference.com/players/f/flynnjo01.html,Jonny Flynn,PG,22,,,29,416,11.2,.442,.260,.298,2.2,8.8,5.5,35.7,0.8,0.4,19.5,20.2,0.0,0.1,0.1,.012,-1.3,-3.4,-4.8,-4.8,-0.3
147,https://www.basketball-reference.com/players/f/flynnjo01.html,Jonny Flynn,PG,22,https://www.basketball-reference.com/teams/HOU/2012.html,HOU,11,135,8.8,.392,.220,.341,0.9,6.1,3.4,30.2,1.2,0.6,16.0,18.9,-0.1,0.1,0.0,-0.006,-3.2,-2.7,-5.9,-5.9,-0.1
147,https://www.basketball-reference.com/players/f/flynnjo01.html,Jonny Flynn,PG,22,https://www.basketball-reference.com/teams/POR/2012.html,POR,18,281,12.3,.465,.278,.278,2.8,10.2,6.4,38.3,0.6,0.3,21.1,20.8,0.1,0.1,0.1,.020,-0.4,-3.8,-4.2,-4.2,-0.2
148,https://www.basketball-reference.com/players/f/footeje01.html,Jeff Foote,C,24,https://www.basketball-reference.com/teams/NOH/2012.html,NOH,4,39,-0.9,.333,.000,.000,3.1,15.0,9.2,0.0,0.0,2.1,25.0,9.7,-0.1,0.0,-0.1,-0.079,-8.4,-2.4,-10.8,-10.8,-0.1
149,https://www.basketball-reference.com/players/f/forbega01.html,Gary Forbes,SG,26,https://www.basketball-reference.com/teams/TOR/2012.html,TOR,48,713,13.3,.513,.306,.336,4.5,12.2,8.4,13.7,1.8,0.5,14.8,24.1,0.1,0.7,0.8,.053,-0.4,-0.6,-1.0,-1.0,0.2
150,https://www.basketball-reference.com/players/f/fordtj01.html,T.J. Ford,PG,28,https://www.basketball-reference.com/teams/SAS/2012.html,SAS,14,191,11.0,.519,.186,.326,1.8,8.8,5.4,32.7,2.4,0.8,31.9,17.2,0.0,0.2,0.2,.053,-2.8,0.7,-2.0,-2.0,0.0
151,https://www.basketball-reference.com/players/f/fortsco01.html,Courtney Fortson,PG,23,,,10,95,9.9,.453,.406,.469,7.4,11.2,9.3,16.1,1.7,0.0,20.6,23.4,-0.1,0.1,0.0,-0.019,-2.9,-1.3,-4.3,-4.3,-0.1
151,https://www.basketball-reference.com/players/f/fortsco01.html,Courtney Fortson,PG,23,https://www.basketball-reference.com/teams/LAC/2012.html,LAC,4,46,11.4,.533,.333,.750,10.2,10.5,10.3,16.6,0.0,0.0,23.9,21.0,0.0,0.0,0.0,.030,-0.7,-3.0,-3.7,-3.7,0.0
151,https://www.basketball-reference.com/players/f/fortsco01.html,Courtney Fortson,PG,23,https://www.basketball-reference.com/teams/HOU/2012.html,HOU,6,49,8.5,.398,.450,.300,4.7,12.0,8.3,15.6,3.2,0.0,18.1,25.6,-0.1,0.1,-0.1,-0.065,-5.0,0.2,-4.8,-4.8,0.0
152,https://www.basketball-reference.com/players/f/fosteje01.html,Jeff Foster,C,35,https://www.basketball-reference.com/teams/IND/2012.html,IND,11,141,11.1,.569,.056,.500,14.5,19.0,16.7,4.2,3.0,0.6,24.2,9.3,0.2,0.2,0.4,.134,-2.2,1.6,-0.6,-0.6,0.1
153,https://www.basketball-reference.com/players/f/foyera01.html,Randy Foye,SG,28,https://www.basketball-reference.com/teams/LAC/2012.html,LAC,65,1682,13.5,.522,.511,.132,1.7,8.1,4.9,14.2,1.5,1.2,9.7,20.7,2.4,0.8,3.2,.092,1.1,-0.9,0.2,,0.9
154,https://www.basketball-reference.com/players/f/fredeji01.html,Jimmer Fredette,PG,22,https://www.basketball-reference.com/teams/SAC/2012.html,SAC,61,1135,10.8,.495,.484,.108,1.6,5.7,3.5,15.1,1.3,0.2,12.5,20.4,0.5,-0.2,0.3,.012,-0.9,-2.5,-3.4,,-0.4
155,https://www.basketball-reference.com/players/f/fryech01.html,Channing Frye,PF,28,https://www.basketball-reference.com/teams/PHO/2012.html,PHO,64,1669,14.9,.519,.429,.134,4.8,20.6,12.8,8.3,1.3,3.0,8.8,19.3,1.8,1.9,3.7,.106,0.2,0.7,0.9,,1.2
156,https://www.basketball-reference.com/players/g/gadzuda01.html,Dan Gadzuric,C,33,https://www.basketball-reference.com/teams/NYK/2012.html,NYK,2,13,-4.3,.000,.000,1.000,8.8,35.9,22.2,0.0,4.0,6.1,25.8,13.4,-0.1,0.0,0.0,-0.169,-15.9,0.3,-15.7,-15.7,0.0
157,https://www.basketball-reference.com/players/g/gainesu01.html,Sundiata Gaines,SG,25,https://www.basketball-reference.com/teams/NJN/2012.html,NJN,57,793,15.0,.465,.303,.354,3.8,12.2,7.9,27.2,3.7,0.2,14.2,21.1,0.4,0.6,1.0,.059,-0.5,0.8,0.3,,0.5
