Field,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,Field11,sortcell,Field12,Field13,Field14,Field15
255,"Mindaugas Kuzminskas, NY",68,14.9,.534,13.3,9.8,18.6,5.0,8.4,6.7,12.45,12.45,29.6,1.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3138120,Mindaugas Kuzminskas
256,"Joe Ingles, UTAH",82,24.0,.604,27.7,13.2,14.2,1.4,13.6,7.6,12.44,12.44,57.1,1.9,http://insider.espn.go.com/nba/players/hollinger?playerId=2968436,Joe Ingles
257,"Brandon Knight, PHX",54,21.1,.502,16.0,10.9,24.4,2.3,9.1,5.6,12.41,12.41,23.9,0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=6448,Brandon Knight
258,"Tim Frazier, NO",65,23.5,.504,37.4,11.3,17.4,2.3,9.7,6.0,12.40,12.40,31.8,1.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2488945,Tim Frazier
259,"Trevor Ariza, HOU",80,34.7,.548,15.9,6.6,13.7,2.1,15.9,9.0,12.38,12.38,77.9,2.6,http://insider.espn.go.com/nba/players/hollinger?playerId=2426,Trevor Ariza
,"Marquese Chriss, PHX",82,21.3,.529,6.8,12.3,18.5,5.8,16.1,10.8,12.38,12.38,22.8,0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=3907487,Marquese Chriss
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
261,"Ramon Sessions, CHA",50,16.2,.495,26.3,9.4,20.1,1.5,8.5,4.9,12.34,12.34,16.2,0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3231,Ramon Sessions
262,"Timofey Mozgov, LAL",54,20.4,.553,9.0,15.1,15.9,9.9,16.4,13.1,12.30,12.30,28.0,0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=4298,Timofey Mozgov
,"Chinanu Onuaku, HOU",5,10.4,.799,19.0,25.4,10.2,4.2,16.8,10.5,12.30,12.30,0.6,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3147366,Chinanu Onuaku
264,"Caris LeVert, BKN",57,21.7,.556,18.6,10.0,15.9,2.0,13.9,8.0,12.29,12.29,33.0,1.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2991043,Caris LeVert
265,"Bismack Biyombo, ORL",81,22.1,.546,12.1,15.5,12.5,9.3,25.6,17.2,12.23,12.23,43.5,1.4,http://insider.espn.go.com/nba/players/hollinger?playerId=6427,Bismack Biyombo
266,"Courtney Lee, NY",77,31.9,.559,18.0,6.9,14.3,2.3,9.1,5.7,12.20,12.20,62.2,2.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3445,Courtney Lee
267,"Jakob Poeltl, TOR",54,11.6,.589,6.6,16.0,11.2,14.1,15.7,14.9,12.19,12.19,14.9,0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3134908,Jakob Poeltl
,"Danuel House Jr., WSH",1,1.0,.000,0.0,0.0,0.0,0.0,112.2,56.4,12.19,12.19,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2991155,Danuel House Jr.
269,"Kyle Korver, ATL/CLE",67,26.2,.635,15.4,9.7,14.3,0.5,11.0,5.8,12.17,12.17,43.7,1.5,http://insider.espn.go.com/nba/players/hollinger?playerId=2011,Kyle Korver
270,"E'Twaun Moore, NO",73,24.9,.537,18.7,7.1,16.7,1.9,6.9,4.4,12.13,12.13,44.2,1.5,http://insider.espn.go.com/nba/players/hollinger?playerId=6460,E'Twaun Moore
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
271,"Brandon Jennings, NY/WSH",81,22.2,.479,35.1,11.4,19.4,1.7,10.1,5.9,12.09,12.09,29.2,1.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3997,Brandon Jennings
272,"Marcus Smart, BOS",79,30.4,.486,26.3,11.5,18.9,3.7,10.4,7.1,12.07,12.07,38.4,1.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2990992,Marcus Smart
273,"David Nwaba, LAL",20,19.9,.611,11.4,8.9,11.2,4.5,13.1,8.7,12.06,12.06,6.3,0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3062744,David Nwaba
,"Jamal Crawford, LAC",82,26.3,.525,16.3,10.3,21.7,0.9,5.7,3.3,12.06,12.06,50.1,1.7,http://insider.espn.go.com/nba/players/hollinger?playerId=165,Jamal Crawford
275,"Gerald Green, BOS",47,11.4,.524,10.7,8.1,21.1,3.3,13.9,8.7,12.02,12.02,12.2,0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2761,Gerald Green
276,"Derrick Jones Jr., PHX",32,17.0,.604,7.3,7.9,11.0,7.6,8.2,7.9,12.00,12.00,12.2,0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3936099,Derrick Jones Jr.
277,"Jamal Murray, DEN",82,21.5,.518,16.0,10.6,21.2,2.6,10.7,6.7,11.97,11.97,38.6,1.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3936299,Jamal Murray
278,"Wesley Matthews, DAL",73,34.2,.533,17.0,8.2,18.5,0.8,11.8,6.0,11.93,11.93,53.3,1.8,http://insider.espn.go.com/nba/players/hollinger?playerId=4032,Wesley Matthews
279,"Thabo Sefolosha, ATL",62,25.7,.519,18.0,9.8,12.9,3.8,14.7,9.3,11.92,11.92,33.9,1.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3028,Thabo Sefolosha
280,"Quinn Cook, NO/DAL",14,13.4,.579,24.3,12.1,18.5,0.6,3.6,2.0,11.90,11.90,2.5,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2566745,Quinn Cook
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
281,"Buddy Hield, NO/SAC",82,23.0,.541,11.8,9.9,19.0,2.0,13.6,7.8,11.89,11.89,39.3,1.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2990984,Buddy Hield
282,"DeMarre Carroll, TOR",72,26.1,.530,10.1,7.4,14.7,3.8,12.7,8.3,11.88,11.88,38.8,1.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3970,DeMarre Carroll
283,"Quincy Acy, DAL/BKN",38,14.7,.565,7.6,8.9,17.8,3.9,18.0,11.0,11.87,11.87,11.4,0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=6576,Quincy Acy
284,"Pat Connaughton, POR",39,8.1,.645,23.1,14.1,12.9,3.5,14.8,9.1,11.84,11.84,6.3,0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2578239,Pat Connaughton
285,"Reggie Bullock, DET",31,15.1,.538,17.1,5.9,13.1,2.9,12.4,7.5,11.74,11.74,8.6,0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2528779,Reggie Bullock
286,"Reggie Williams, NO",6,13.2,.518,13.3,0.0,13.7,2.7,5.4,4.0,11.69,11.69,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4229,Reggie Williams
,"Vince Carter, MEM",73,24.7,.542,18.4,6.9,14.7,2.2,12.5,7.2,11.69,11.69,31.9,1.1,http://insider.espn.go.com/nba/players/hollinger?playerId=136,Vince Carter
288,"Joel Anthony, SA",19,6.4,.640,11.3,15.1,8.2,7.6,20.9,14.4,11.65,11.65,1.9,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3247,Joel Anthony
,"Lavoy Allen, IND",61,14.3,.485,21.2,10.8,10.6,13.7,14.5,14.1,11.65,11.65,1.9,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=6424,Lavoy Allen
,"Alec Burks, UTAH",42,15.5,.501,8.6,10.1,21.1,3.1,17.7,10.6,11.65,11.65,11.2,0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=6429,Alec Burks
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
291,"Allen Crabbe, POR",79,28.5,.602,11.0,7.2,14.1,0.9,10.2,5.6,11.64,11.64,38.4,1.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2531210,Allen Crabbe
,"Chris Andersen, CLE",12,9.5,.497,13.1,13.1,12.3,9.0,20.6,15.0,11.64,11.64,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=1135,Chris Andersen
293,"Kent Bazemore, ATL",73,26.9,.504,16.1,11.4,19.7,2.6,10.3,6.5,11.60,11.60,32.3,1.1,http://insider.espn.go.com/nba/players/hollinger?playerId=6637,Kent Bazemore
294,"KJ McDaniels, HOU/BKN",49,10.3,.555,5.7,12.7,15.2,3.2,14.1,8.7,11.59,11.59,8.2,0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2566741,KJ McDaniels
295,"Leandro Barbosa, PHX",67,14.4,.509,15.0,8.9,19.4,1.6,10.3,5.9,11.53,11.53,14.8,0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=2166,Leandro Barbosa
296,"Jameer Nelson, DEN",75,27.3,.544,33.6,11.2,17.0,1.5,8.8,5.2,11.52,11.52,15.8,0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=2439,Jameer Nelson
,"Pascal Siakam, TOR",55,15.6,.523,6.3,12.3,12.2,8.4,15.9,12.2,11.52,11.52,0.2,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3149673,Pascal Siakam
,"Joe Young, IND",33,4.1,.433,15.2,5.1,26.4,0.8,13.1,7.1,11.52,11.52,1.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2528386,Joe Young
299,"Ed Davis, POR",46,17.2,.563,10.8,15.4,11.3,13.4,20.9,17.1,11.50,11.50,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4259,Ed Davis
300,"Glenn Robinson III, IND",69,20.7,.564,10.3,8.1,12.0,4.5,14.6,9.6,11.49,11.49,21.1,0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=2991039,Glenn Robinson III
Hollinger Stats - Player Efficiency Rating - All Players,,,,,,,,,,,,,,,,
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
301,"Evan Turner, POR",65,25.5,.491,22.7,11.1,18.4,2.4,14.2,8.3,11.48,11.48,24.2,0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=4239,Evan Turner
302,"Austin Rivers, LAC",74,27.8,.545,18.0,10.1,19.5,1.1,7.5,4.4,11.44,11.44,13.6,0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=6617,Austin Rivers
303,"Kay Felder, CLE",42,9.2,.462,21.7,11.2,23.8,0.9,10.5,5.9,11.41,11.41,2.3,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3062892,Kay Felder
304,"Al-Farouq Aminu, POR",61,29.1,.505,13.8,13.1,14.7,4.8,23.5,14.1,11.31,11.31,21.3,0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=4248,Al-Farouq Aminu
305,"James Jones, CLE",48,7.9,.655,11.2,8.0,12.2,0.9,9.8,5.5,11.19,11.19,3.9,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2009,James Jones
,"Garrett Temple, SAC",65,26.6,.545,23.6,11.0,14.1,2.2,10.1,6.2,11.19,11.19,17.8,0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=4023,Garrett Temple
307,"Anthony Tolliver, SAC",65,22.7,.595,14.8,10.8,12.9,4.0,14.4,9.3,11.17,11.17,-7.3,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3276,Anthony Tolliver
,"Briante Weber, GS/CHA",20,10.3,.462,22.7,8.2,16.8,4.3,9.0,6.7,11.17,11.17,0.5,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2595229,Briante Weber
,"Maurice Ndour, NY",32,10.3,.508,6.8,11.1,13.6,7.1,13.7,10.4,11.17,11.17,3.3,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3063982,Maurice Ndour
310,"Marshall Plumlee, NY",21,8.1,.535,16.8,20.2,12.4,14.5,17.8,16.2,11.13,11.13,1.3,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2566748,Marshall Plumlee
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
,"Sergio Rodriguez, PHI",68,22.3,.484,33.7,12.6,20.4,1.5,9.9,5.7,11.13,11.13,2.9,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3025,Sergio Rodriguez
312,"D.J. Augustin, ORL",78,19.7,.524,23.6,10.1,19.4,1.0,7.4,4.1,11.01,11.01,0.2,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3415,D.J. Augustin
313,"Nemanja Bjelica, MIN",65,18.3,.526,15.2,11.3,16.0,5.5,18.6,12.0,11.00,11.00,-8.9,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=4269,Nemanja Bjelica
314,"Emmanuel Mudiay, DEN",55,25.6,.483,22.5,12.8,22.9,2.3,11.6,7.0,10.95,10.95,-1.1,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3892818,Emmanuel Mudiay
315,"Tyler Ennis, HOU/LAL",53,11.1,.521,24.6,12.9,19.8,1.6,6.8,4.2,10.94,10.94,-0.5,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3059281,Tyler Ennis
316,"Bobby Brown, HOU",25,4.9,.509,17.5,6.3,22.1,0.0,5.3,2.7,10.90,10.90,-0.2,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3472,Bobby Brown
,"Raymond Felton, LAC",80,21.3,.496,23.4,10.2,16.3,2.2,11.9,7.2,10.90,10.90,-2.5,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2753,Raymond Felton
,"Shelvin Mack, UTAH",55,21.9,.518,23.4,13.7,19.5,2.0,9.8,6.0,10.90,10.90,-1.8,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=6454,Shelvin Mack
,"Terry Rozier, BOS",74,17.1,.466,21.2,7.6,16.7,3.6,16.3,10.0,10.90,10.90,-1.9,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3074752,Terry Rozier
,"Trey Burke, WSH",57,12.3,.532,24.1,11.5,19.7,1.1,6.4,3.8,10.90,10.90,-1.1,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2579260,Trey Burke
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
321,"Gerald Henderson, PHI",72,23.2,.530,14.0,7.9,17.0,2.2,10.0,6.1,10.81,10.81,7.7,0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3993,Gerald Henderson
322,"Patrick Patterson, TOR",65,24.6,.542,14.5,7.2,12.0,4.4,16.3,10.4,10.80,10.80,-16.8,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=4264,Patrick Patterson
323,"Noah Vonleh, POR",74,17.1,.525,7.6,15.8,12.2,11.4,22.5,17.0,10.78,10.78,-13.6,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3078284,Noah Vonleh
324,"Doug McDermott, CHI/OKC",66,22.8,.554,9.2,6.0,16.9,1.4,11.5,6.4,10.77,10.77,6.1,0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2528588,Doug McDermott
325,"Nicolas Brussino, DAL",54,9.6,.498,21.0,11.6,15.5,5.5,15.9,10.5,10.75,10.75,2.0,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3929314,Nicolas Brussino
,"Raul Neto, UTAH",40,8.7,.527,23.6,10.4,14.8,1.4,8.4,5.0,10.75,10.75,-1.3,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2968361,Raul Neto
327,"Derrick Williams, CLE/MIA",50,16.1,.537,8.3,8.3,13.4,2.6,15.1,8.9,10.72,10.72,-9.3,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=6480,Derrick Williams
328,"Josh Richardson, MIA",53,30.5,.493,18.5,8.7,16.5,2.4,9.2,5.8,10.71,10.71,5.1,0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2581190,Josh Richardson
329,"James Ennis III, MEM",64,23.5,.581,13.0,12.0,12.5,5.1,14.9,9.9,10.62,10.62,2.6,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2579321,James Ennis III
330,"Deyonta Davis, MEM",36,6.6,.528,3.1,12.3,11.1,9.4,19.8,14.4,10.61,10.61,-3.2,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3937101,Deyonta Davis
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
,"Toney Douglas, MEM",24,16.4,.451,27.1,10.2,17.9,3.7,14.3,8.9,10.61,10.61,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3979,Toney Douglas
,"Treveon Graham, CHA",27,7.0,.612,10.8,5.4,11.0,2.9,10.0,6.4,10.61,10.61,0.3,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2595231,Treveon Graham
333,"Jared Dudley, PHX",64,21.3,.579,21.3,12.8,13.8,2.4,15.9,9.0,10.58,10.58,1.6,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3201,Jared Dudley
334,"Jeff Green, ORL",69,22.2,.505,10.3,9.5,19.1,2.7,12.8,7.6,10.57,10.57,1.7,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3209,Jeff Green
335,"P.J. Tucker, PHX/TOR",81,27.6,.516,14.4,9.6,11.0,5.6,17.7,11.6,10.54,10.54,1.5,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3033,P.J. Tucker
,"Fred VanVleet, TOR",37,7.9,.443,20.5,8.8,20.4,1.5,14.6,8.1,10.54,10.54,-2.0,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2991230,Fred VanVleet
337,"Troy Daniels, MEM",67,17.7,.531,7.5,7.4,20.4,2.1,7.8,4.8,10.48,10.48,-0.3,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2489530,Troy Daniels
338,"Marcus Thornton, WSH",33,17.4,.494,14.2,8.7,18.0,4.3,10.5,7.5,10.44,10.44,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4017,Marcus Thornton
339,"Rakeem Christmas, IND",29,7.6,.529,5.9,11.8,12.0,13.5,15.2,14.4,10.41,10.41,-3.6,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2596110,Rakeem Christmas
,"Langston Galloway, NO/SAC",74,20.2,.510,13.1,6.5,18.1,1.9,9.3,5.6,10.41,10.41,-2.0,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2530572,Langston Galloway
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
341,"Matt Barnes, GS/SAC",74,24.0,.514,24.0,13.1,13.1,4.6,19.7,12.3,10.36,10.36,-3.8,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=1765,Matt Barnes
342,"Jaylen Brown, BOS",78,17.2,.539,10.5,11.2,16.8,3.8,14.4,9.1,10.33,10.33,-3.4,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3917376,Jaylen Brown
343,"Marcus Georges-Hunt, ORL",5,9.6,.614,18.3,12.2,12.0,2.2,18.7,10.2,10.25,10.25,-0.2,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2982261,Marcus Georges-Hunt
,"Luc Mbah a Moute, LAC",80,22.3,.581,7.8,9.2,10.7,2.8,7.7,5.3,10.25,10.25,-33.4,-1.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3451,Luc Mbah a Moute
345,"Tim Quarterman, POR",16,5.0,.511,21.0,21.0,22.4,5.5,13.9,9.7,10.22,10.22,-0.3,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4064730,Tim Quarterman
346,"Dante Cunningham, NO",66,25.0,.586,8.5,6.4,9.8,3.6,14.2,8.9,10.20,10.20,-31.9,-1.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3974,Dante Cunningham
347,"Danny Green, SA",68,26.6,.537,18.7,11.5,13.2,2.0,11.8,7.0,10.16,10.16,-9.1,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3988,Danny Green
348,"Jerami Grant, PHI/OKC",80,19.1,.556,9.5,9.1,22.4,2.7,12.1,7.4,10.14,10.14,-8.3,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2991070,Jerami Grant
349,"Luol Deng, LAL",56,26.5,.470,13.0,7.6,13.7,4.5,17.7,10.8,10.13,10.13,-8.2,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2429,Luol Deng
350,"Alex Abrines, OKC",68,15.5,.560,9.2,7.6,15.2,1.9,7.1,4.5,10.11,10.11,-6.1,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2995702,Alex Abrines
Hollinger Stats - Player Efficiency Rating - All Players,,,,,,,,,,,,,,,,
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
351,"Mike Dunleavy, ATL/CLE",53,15.9,.573,15.7,8.8,13.8,2.4,12.5,7.6,10.11,10.11,-4.9,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=1708,Mike Dunleavy
352,"Shaun Livingston, GS",76,17.7,.568,25.6,11.4,12.9,2.4,9.4,6.2,10.10,10.10,-18.0,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=2393,Shaun Livingston
,"Sheldon Mac, WSH",30,9.6,.518,14.0,4.7,13.4,1.6,11.7,6.7,10.10,10.10,-1.7,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2594885,Sheldon Mac
354,"Anthony Morrow, CHI/OKC",49,14.6,.505,8.4,2.0,16.6,1.9,2.9,2.4,10.09,10.09,-4.4,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3474,Anthony Morrow
355,"James Young, BOS",29,7.6,.549,5.7,5.7,12.2,3.1,10.0,6.6,10.08,10.08,-1.4,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3064509,James Young
356,"Monta Ellis, IND",74,27.0,.514,24.0,13.7,16.7,1.1,10.3,5.7,9.99,9.99,-15.3,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=2751,Monta Ellis
357,"Omri Casspi, NO/MIN/SAC",36,17.9,.523,15.2,11.9,18.1,0.0,0.0,0.0,9.98,9.98,-5.0,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3554,Omri Casspi
358,"Trey Lyles, UTAH",71,16.3,.464,11.4,10.5,20.4,4.9,18.1,11.7,9.97,9.97,-26.5,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=3136196,Trey Lyles
359,"Michael Carter-Williams, CHI",45,18.8,.437,21.8,12.7,21.2,3.0,16.6,9.8,9.92,9.92,-13.7,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=2596108,Michael Carter-Williams
360,"Jonathon Simmons, SA",78,17.8,.504,18.5,11.2,17.6,1.7,11.1,6.5,9.91,9.91,-12.3,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2579466,Jonathon Simmons
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
361,"Jordan Mickey, BOS",25,5.6,.473,12.5,16.0,14.5,10.4,16.4,13.4,9.89,9.89,-3.4,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3064520,Jordan Mickey
362,"Taurean Prince, ATL",59,16.6,.513,12.4,13.8,16.4,2.8,14.6,8.8,9.88,9.88,-9.1,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2990962,Taurean Prince
363,"Ben McLemore, SAC",61,19.3,.538,8.9,10.8,18.6,1.9,10.6,6.3,9.87,9.87,-11.0,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2578213,Ben McLemore
364,"Brian Roberts, CHA",41,10.1,.510,23.9,12.0,17.7,1.3,9.3,5.3,9.84,9.84,-7.2,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=6641,Brian Roberts
365,"Josh McRoberts, MIA",22,17.3,.439,25.6,11.8,17.2,6.6,15.0,10.7,9.79,9.79,-9.7,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3220,Josh McRoberts
366,"Omer Asik, NO",31,15.5,.517,13.5,12.6,8.3,10.4,25.3,17.8,9.78,9.78,-5.9,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3414,Omer Asik
367,"Jordan McRae, CLE",37,10.4,.488,9.6,7.1,19.4,1.8,9.7,5.9,9.77,9.77,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2531797,Jordan McRae
368,"Tony Snell, MIL",80,29.2,.603,13.4,7.7,11.4,1.1,11.1,6.2,9.75,9.75,-26.3,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=2528353,Tony Snell
369,"Dejounte Murray, SA",38,8.5,.503,22.3,17.7,23.3,2.2,12.4,7.4,9.69,9.69,-6.3,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3907497,Dejounte Murray
370,"Jarell Eddie, PHX",5,12.4,.523,0.0,4.2,14.8,1.7,10.8,6.1,9.68,9.68,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2528803,Jarell Eddie
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
371,"Lance Stephenson, NO/IND/MIN",18,20.1,.485,28.0,12.3,19.3,0.0,0.0,0.0,9.66,9.66,-4.5,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=4244,Lance Stephenson
372,"Malachi Richardson, SAC",22,9.0,.517,11.5,8.4,18.1,1.8,11.5,6.7,9.65,9.65,-2.5,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3934663,Malachi Richardson
373,"Andre Roberson, OKC",79,30.1,.510,12.3,7.9,9.7,4.6,14.2,9.4,9.64,9.64,-30.6,-1.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2530596,Andre Roberson
374,"Aaron Brooks, IND",65,13.8,.507,24.6,12.8,19.1,2.3,6.3,4.3,9.62,9.62,-18.5,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=3192,Aaron Brooks
375,"Rodney Stuckey, IND",39,17.8,.483,19.6,12.4,21.5,1.0,12.4,6.8,9.53,9.53,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3235,Rodney Stuckey
376,"Jonathan Gibson, DAL",17,13.6,.492,16.8,13.6,24.9,0.5,11.1,5.5,9.52,9.52,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2234666,Jonathan Gibson
377,"Matthew Dellavedova, MIL",76,26.1,.501,33.5,12.5,17.0,1.4,7.1,4.3,9.44,9.44,-46.2,-1.5,http://insider.espn.go.com/nba/players/hollinger?playerId=2489716,Matthew Dellavedova
378,"Anderson Varejao, GS",14,6.6,.478,27.1,21.7,12.7,15.3,16.8,16.1,9.43,9.43,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2419,Anderson Varejao
379,"Andrew Bogut, CLE/DAL",27,21.6,.460,27.6,24.2,0.0,10.6,33.9,21.7,9.31,9.31,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2747,Andrew Bogut
380,"C.J. Watson, ORL",62,16.3,.507,26.0,10.7,14.2,1.7,8.1,4.8,9.30,9.30,-25.7,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=3277,C.J. Watson
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
