Field,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,Field11,sortcell,Field12,Field13,Field14,Field15
254,"Alec Burks, UTAH",64,16.5,.527,11.3,10.1,21.2,2.1,18.4,10.3,13.13,13.13,41.6,1.4,http://insider.espn.go.com/nba/players/hollinger?playerId=6429,Alec Burks
255,"Reggie Hearn, DET",3,2.3,.750,0.0,0.0,11.6,0.0,0.0,0.0,13.12,13.12,0.3,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2488938,Reggie Hearn
256,"Raymond Felton, OKC",82,16.6,.495,23.9,8.9,21.0,2.0,11.0,6.3,13.11,13.11,43.0,1.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2753,Raymond Felton
257,"Andrew Wiggins, MIN",82,36.3,.505,9.2,7.9,22.2,3.1,10.8,6.9,13.10,13.10,115.8,3.9,http://insider.espn.go.com/nba/players/hollinger?playerId=3059319,Andrew Wiggins
258,"Tyler Cavanaugh, ATL",39,13.3,.567,13.4,6.5,14.0,9.7,17.6,13.7,13.09,13.09,12.3,0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2982349,Tyler Cavanaugh
259,"Devin Harris, DAL/DEN",71,18.9,.563,20.1,10.0,20.8,1.0,9.8,5.3,13.08,13.08,41.6,1.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2382,Devin Harris
,"C.J. Miles, TOR",70,19.1,.545,7.5,5.3,20.9,1.5,11.0,6.4,13.08,13.08,51.4,1.7,http://insider.espn.go.com/nba/players/hollinger?playerId=2778,C.J. Miles
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
261,"Tyler Johnson, MIA",72,28.5,.549,16.3,8.0,17.9,1.9,11.7,6.8,13.07,13.07,78.6,2.6,http://insider.espn.go.com/nba/players/hollinger?playerId=2530276,Tyler Johnson
262,"Courtney Lee, NY",76,30.4,.564,16.8,7.8,16.6,1.4,9.3,5.4,13.06,13.06,88.4,2.9,http://insider.espn.go.com/nba/players/hollinger?playerId=3445,Courtney Lee
,"Justin Anderson, PHI",38,13.7,.540,9.6,6.2,18.3,5.4,13.6,9.6,13.06,13.06,19.9,0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=2982340,Justin Anderson
,"Jamal Crawford, MIN",80,20.7,.519,17.3,8.9,23.2,1.4,5.5,3.5,13.06,13.06,63.2,2.1,http://insider.espn.go.com/nba/players/hollinger?playerId=165,Jamal Crawford
265,"Frank Mason III, SAC",52,18.9,.480,22.9,10.1,22.7,3.3,12.1,7.5,13.02,13.02,29.7,1.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3059315,Frank Mason III
266,"Robert Covington, PHI",80,31.6,.563,13.2,10.7,16.5,2.4,15.5,9.2,12.98,12.98,93.5,3.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2490620,Robert Covington
267,"Manu Ginobili, SA",65,20.0,.553,20.7,13.3,21.5,1.6,10.6,6.1,12.95,12.95,47.4,1.6,http://insider.espn.go.com/nba/players/hollinger?playerId=272,Manu Ginobili
268,"Taurean Prince, ATL",82,30.0,.549,14.7,13.1,21.2,2.3,15.3,8.8,12.90,12.90,88.3,2.9,http://insider.espn.go.com/nba/players/hollinger?playerId=2990962,Taurean Prince
269,"Dennis Smith Jr., DAL",69,29.7,.473,21.6,11.7,28.3,2.6,11.8,7.0,12.89,12.89,57.8,1.9,http://insider.espn.go.com/nba/players/hollinger?playerId=4065697,Dennis Smith Jr.
270,"Quinn Cook, GS",33,22.4,.593,23.2,8.3,17.2,1.6,10.2,6.2,12.88,12.88,20.8,0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=2566745,Quinn Cook
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
271,"Noah Vonleh, CHI/POR",54,16.2,.509,10.5,9.6,17.2,8.6,30.2,19.2,12.85,12.85,17.7,0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=3078284,Noah Vonleh
,"Dwight Buycks, DET",29,14.7,.498,18.8,12.4,26.0,3.0,7.7,5.3,12.85,12.85,11.8,0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=6503,Dwight Buycks
273,"Jonathon Simmons, ORL",69,29.4,.555,14.4,12.3,20.9,3.3,9.7,6.5,12.80,12.80,69.6,2.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2579466,Jonathon Simmons
,"Tony Parker, SA",55,19.5,.498,28.5,9.9,21.3,0.7,9.2,4.9,12.80,12.80,28.7,1.0,http://insider.espn.go.com/nba/players/hollinger?playerId=1015,Tony Parker
275,"Carmelo Anthony, OKC",78,32.1,.503,7.1,6.8,22.3,2.9,17.7,10.0,12.78,12.78,47.7,1.6,http://insider.espn.go.com/nba/players/hollinger?playerId=1975,Carmelo Anthony
276,"Brandon Jennings, MIL",14,14.6,.478,31.8,13.0,21.5,2.9,14.8,8.9,12.75,12.75,5.4,0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3997,Brandon Jennings
277,"Andrew Harrison, MEM",56,23.7,.534,23.4,10.7,19.7,2.0,9.7,5.7,12.72,12.72,43.9,1.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3064511,Andrew Harrison
278,"Isaiah Thomas, CLE/LAL",32,26.9,.508,21.1,13.1,28.2,2.2,6.3,4.2,12.63,12.63,20.9,0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=6472,Isaiah Thomas
279,"Nemanja Bjelica, MIN",67,20.5,.581,16.3,9.8,13.9,4.4,18.8,11.5,12.62,12.62,22.8,0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=4269,Nemanja Bjelica
280,"Austin Rivers, LAC",61,33.7,.526,19.7,8.9,20.4,1.5,6.2,3.9,12.60,12.60,49.2,1.6,http://insider.espn.go.com/nba/players/hollinger?playerId=6617,Austin Rivers
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
,"Ryan Anderson, HOU",66,26.1,.592,9.6,6.7,13.5,6.2,15.4,10.8,12.60,12.60,28.2,0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=3412,Ryan Anderson
282,"Maurice Harkless, POR",59,21.4,.596,12.7,9.6,12.1,4.0,9.9,7.0,12.59,12.59,39.5,1.3,http://insider.espn.go.com/nba/players/hollinger?playerId=6591,Maurice Harkless
283,"Wayne Ellington, MIA",77,26.5,.588,9.1,6.0,16.2,1.3,10.7,6.0,12.54,12.54,62.2,2.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3981,Wayne Ellington
,"Michael Kidd-Gilchrist, CHA",74,25.0,.536,9.4,7.0,15.2,4.8,13.0,8.8,12.54,12.54,56.2,1.9,http://insider.espn.go.com/nba/players/hollinger?playerId=6601,Michael Kidd-Gilchrist
285,"Lonzo Ball, LAL",52,34.2,.444,34.0,12.3,18.7,4.2,17.3,10.8,12.53,12.53,40.6,1.4,http://insider.espn.go.com/nba/players/hollinger?playerId=4066421,Lonzo Ball
,"Cristiano Felicio, CHI",55,17.8,.614,15.3,15.0,13.1,8.8,17.1,12.8,12.53,12.53,28.1,0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=3113587,Cristiano Felicio
287,"T.J. McConnell, PHI",76,22.4,.545,35.5,13.1,14.9,2.4,11.5,7.1,12.51,12.51,38.4,1.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2530530,T.J. McConnell
288,"Lance Stephenson, IND",82,22.6,.495,20.8,11.6,21.4,3.8,22.0,12.9,12.47,12.47,54.5,1.8,http://insider.espn.go.com/nba/players/hollinger?playerId=4244,Lance Stephenson
289,"Patrick Beverley, LAC",11,30.4,.530,17.4,13.6,19.1,5.3,9.4,7.4,12.46,12.46,7.3,0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3964,Patrick Beverley
290,"Jodie Meeks, WSH",77,14.5,.548,12.7,6.7,18.2,1.5,11.2,6.4,12.44,12.44,32.4,1.1,http://insider.espn.go.com/nba/players/hollinger?playerId=4003,Jodie Meeks
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
,"Danuel House Jr., PHX",23,17.5,.533,14.0,6.2,15.6,3.4,17.0,10.1,12.44,12.44,11.6,0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2991155,Danuel House Jr.
,"Markelle Fultz, PHI",14,18.1,.416,27.9,8.9,23.9,4.9,13.1,9.2,12.44,12.44,5.4,0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=4066636,Markelle Fultz
293,"Guerschon Yabusele, BOS",33,7.1,.559,16.2,12.2,15.2,8.0,16.1,12.1,12.37,12.37,3.1,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=4017844,Guerschon Yabusele
294,"Allen Crabbe, BKN",75,29.3,.558,10.8,7.2,18.0,1.3,14.4,7.8,12.33,12.33,60.1,2.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2531210,Allen Crabbe
295,"Timofey Mozgov, BKN",31,11.6,.617,7.3,22.0,15.7,9.4,19.7,14.5,12.32,12.32,9.2,0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=4298,Timofey Mozgov
296,"Langston Galloway, DET",58,14.9,.503,13.4,4.1,18.5,1.6,10.3,5.9,12.27,12.27,22.9,0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=2530572,Langston Galloway
,"Georgios Papagiannis, POR/SAC",17,7.2,.429,15.3,13.6,10.1,11.6,23.3,17.2,12.27,12.27,3.0,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=4017846,Georgios Papagiannis
298,"David Nwaba, CHI",70,23.5,.542,15.0,11.1,15.0,5.6,16.0,10.6,12.26,12.26,43.3,1.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3062744,David Nwaba
299,"Ian Mahinmi, WSH",77,14.9,.601,11.6,21.9,14.8,13.4,17.4,15.4,12.25,12.25,28.2,0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=2774,Ian Mahinmi
,"Josh Hart, LAL",63,23.2,.596,14.7,8.7,13.0,3.1,16.0,9.6,12.25,12.25,38.0,1.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3062679,Josh Hart
Hollinger Stats - Player Efficiency Rating - All Players,,,,,,,,,,,,,,,,
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
301,"Luke Kennard, DET",73,20.0,.560,17.9,10.0,16.8,1.6,11.9,6.6,12.19,12.19,36.8,1.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3913174,Luke Kennard
302,"E'Twaun Moore, NO",82,31.5,.593,16.2,8.9,15.4,2.5,7.3,5.0,12.18,12.18,64.8,2.2,http://insider.espn.go.com/nba/players/hollinger?playerId=6460,E'Twaun Moore
,"Jabari Bird, BOS",13,8.8,.615,16.8,16.8,14.9,5.8,12.2,9.0,12.18,12.18,2.9,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3064308,Jabari Bird
304,"Denzel Valentine, CHI",77,27.2,.527,22.5,9.1,17.5,2.4,18.4,10.1,12.12,12.12,50.6,1.7,http://insider.espn.go.com/nba/players/hollinger?playerId=2999549,Denzel Valentine
305,"Aron Baynes, BOS",81,18.3,.502,14.2,12.2,16.1,9.7,22.1,16.0,12.09,12.09,33.1,1.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2968439,Aron Baynes
306,"Damion Lee, ATL",15,26.9,.489,14.0,6.7,18.5,3.0,16.6,9.8,12.08,12.08,9.5,0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2595209,Damion Lee
307,"Rodney McGruder, MIA",18,16.6,.595,17.4,4.1,11.7,4.1,8.3,6.2,12.07,12.07,7.0,0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2488826,Rodney McGruder
308,"Al-Farouq Aminu, POR",69,30.0,.522,10.8,10.1,14.1,5.2,22.3,13.8,12.02,12.02,16.0,0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=4248,Al-Farouq Aminu
309,"Kelly Oubre Jr., WSH",81,27.5,.534,9.1,8.3,18.3,3.0,15.4,9.2,11.99,11.99,49.5,1.6,http://insider.espn.go.com/nba/players/hollinger?playerId=3133603,Kelly Oubre Jr.
,"Johnny O'Bryant III, CHA",36,10.5,.470,6.6,7.1,21.1,8.1,18.6,13.3,11.99,11.99,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2581084,Johnny O'Bryant III
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
311,"Josh Jackson, PHX",77,25.4,.480,9.0,11.1,24.6,5.1,14.2,9.6,11.91,11.91,41.1,1.4,http://insider.espn.go.com/nba/players/hollinger?playerId=4066297,Josh Jackson
,"Raul Neto, UTAH",41,12.1,.550,27.0,13.0,18.6,1.6,9.5,5.6,11.91,11.91,6.7,0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2968361,Raul Neto
313,"Patty Mills, SA",82,25.7,.558,21.4,9.9,17.8,1.4,6.8,4.1,11.89,11.89,27.8,0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=4004,Patty Mills
314,"Josh Magette, ATL",18,12.0,.464,49.3,7.8,14.2,1.0,8.8,4.9,11.87,11.87,2.8,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=4064727,Josh Magette
315,"Wayne Selden, MEM",35,19.7,.551,15.9,13.0,22.0,2.6,6.9,4.7,11.86,11.86,14.0,0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3059316,Wayne Selden
316,"Trevor Ariza, HOU",67,33.9,.567,12.4,6.1,13.7,1.7,12.9,7.3,11.80,11.80,44.0,1.5,http://insider.espn.go.com/nba/players/hollinger?playerId=2426,Trevor Ariza
317,"Joel Bolomboy, MIL",6,6.3,.521,0.0,18.8,11.3,18.6,12.3,15.4,11.72,11.72,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2983551,Joel Bolomboy
318,"Milos Teodosic, LAC",45,25.2,.564,30.5,14.1,19.0,1.6,10.5,6.1,11.67,11.67,11.4,0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=4192,Milos Teodosic
319,"James Ennis III, DET/MEM",72,22.3,.588,12.6,10.0,15.1,5.1,11.0,8.0,11.66,11.66,27.7,0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=2579321,James Ennis III
320,"Shaun Livingston, GS",71,15.9,.533,24.7,10.2,16.4,3.4,9.2,6.5,11.64,11.64,10.8,0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2393,Shaun Livingston
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
,"Damyean Dotson, NY",44,10.8,.532,14.1,7.8,16.8,2.1,17.5,9.8,11.64,11.64,8.0,0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2991149,Damyean Dotson
322,"Isaiah Whitehead, BKN",16,11.3,.530,14.5,17.3,27.4,2.3,13.1,7.7,11.57,11.57,2.9,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3136477,Isaiah Whitehead
323,"Justise Winslow, MIA",68,24.7,.496,19.5,10.1,16.0,4.3,20.5,12.4,11.56,11.56,26.6,0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=3135047,Justise Winslow
,"Sam Dekker, LAC",73,12.1,.534,10.7,9.3,14.7,5.6,16.0,10.8,11.56,11.56,13.9,0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=2991184,Sam Dekker
325,"Derrick Rose, CLE/MIN",25,16.8,.507,13.3,12.6,24.1,3.5,5.9,4.7,11.53,11.53,3.3,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3456,Derrick Rose
326,"Emmanuel Mudiay, DEN/NY",64,19.4,.474,22.8,12.5,25.1,2.4,11.3,6.8,11.51,11.51,9.5,0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3892818,Emmanuel Mudiay
327,"Jarrett Jack, NY",62,25.0,.490,37.1,12.2,18.3,1.6,12.1,6.8,11.50,11.50,11.6,0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2768,Jarrett Jack
328,"Wesley Matthews, DAL",63,33.8,.541,17.3,8.3,16.9,1.4,9.2,5.2,11.49,11.49,31.3,1.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4032,Wesley Matthews
329,"Yogi Ferrell, DAL",82,27.8,.540,19.1,7.4,16.5,1.2,11.3,6.1,11.48,11.48,16.3,0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=2991018,Yogi Ferrell
,"Jamil Wilson, LAC",15,18.3,.634,9.9,7.9,13.5,1.2,11.5,6.4,11.48,11.48,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2488977,Jamil Wilson
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
331,"Danny Green, SA",70,25.6,.509,14.2,9.6,16.0,2.5,13.0,7.7,11.38,11.38,23.6,0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=3988,Danny Green
332,"Tim Frazier, WSH",59,14.2,.475,44.5,13.1,14.7,2.4,13.1,7.8,11.32,11.32,4.0,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2488945,Tim Frazier
333,"De'Aaron Fox, SAC",73,27.8,.478,23.3,12.6,23.5,1.8,10.0,5.7,11.28,11.28,8.4,0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=4066259,De'Aaron Fox
334,"Jose Calderon, CLE",57,16.0,.643,32.8,11.5,12.1,1.7,8.5,5.2,11.27,11.27,3.7,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2806,Jose Calderon
335,"Derrick Walton Jr., MIA",16,9.2,.525,35.1,4.4,9.7,1.5,10.7,6.1,11.24,11.24,0.5,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3056273,Derrick Walton Jr.
336,"Ramon Sessions, NY/WSH",28,14.0,.479,30.9,12.0,20.1,1.7,9.1,5.4,11.23,11.23,1.3,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3231,Ramon Sessions
337,"Andre Iguodala, GS",64,25.4,.536,33.1,10.5,11.9,3.7,12.6,8.5,11.22,11.22,17.4,0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=2386,Andre Iguodala
338,"Corey Brewer, LAL/OKC",72,16.8,.534,13.8,10.4,13.8,3.8,10.1,6.9,11.19,11.19,12.5,0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3191,Corey Brewer
339,"Tyler Ennis, LAL",54,12.6,.473,27.6,10.0,17.6,3.0,11.8,7.4,11.14,11.14,1.5,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3059281,Tyler Ennis
,"Marquese Chriss, PHX",72,21.2,.509,11.3,14.5,17.3,5.2,22.7,13.8,11.14,11.14,-8.2,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3907487,Marquese Chriss
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
341,"Cedi Osman, CLE",61,11.0,.577,14.7,11.5,14.9,3.2,16.6,10.0,11.06,11.06,5.6,0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3893016,Cedi Osman
342,"Cory Joseph, IND",82,27.0,.503,26.2,8.8,15.0,2.0,11.4,6.7,10.99,10.99,-0.2,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=6446,Cory Joseph
,"Wilson Chandler, DEN",74,31.6,.542,17.1,9.9,14.2,4.9,14.2,9.6,10.99,10.99,17.2,0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=3194,Wilson Chandler
344,"Isaiah Taylor, ATL",67,17.4,.492,27.8,11.3,20.5,2.1,6.9,4.5,10.94,10.94,-1.0,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3059336,Isaiah Taylor
345,"Andre Roberson, OKC",39,26.6,.543,18.1,11.8,8.7,7.8,12.2,9.9,10.90,10.90,6.1,0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2530596,Andre Roberson
346,"Andrew Bogut, LAL",24,9.0,.696,25.1,31.7,9.0,12.9,25.4,19.2,10.87,10.87,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2747,Andrew Bogut
347,"Marshall Plumlee, MIL",8,6.5,.697,13.3,19.9,10.7,9.0,29.2,19.2,10.86,10.86,0.2,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2566748,Marshall Plumlee
348,"Michael Carter-Williams, CHA",52,16.1,.446,26.6,11.9,17.0,4.7,13.3,8.9,10.84,10.84,-1.9,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2596108,Michael Carter-Williams
,"Royce O'Neale, UTAH",69,16.7,.540,20.3,11.8,14.3,2.5,20.6,11.7,10.84,10.84,5.8,0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2583632,Royce O'Neale
350,"Marcus Smart, BOS",54,29.9,.480,26.9,13.4,19.8,3.0,9.7,6.4,10.83,10.83,-4.2,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2990992,Marcus Smart
Hollinger Stats - Player Efficiency Rating - All Players,,,,,,,,,,,,,,,,
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
351,"Justin Holiday, CHI",72,31.5,.513,13.9,8.5,17.5,1.4,12.8,6.9,10.81,10.81,10.6,0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2284101,Justin Holiday
,"Glenn Robinson III, IND",23,14.7,.529,15.2,4.5,12.1,3.7,8.6,6.2,10.81,10.81,1.6,0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2991039,Glenn Robinson III
,"T.J. Leaf, IND",53,8.6,.545,5.6,6.2,13.8,7.2,13.0,10.1,10.81,10.81,-4.8,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=4066425,T.J. Leaf
354,"Vince Carter, SAC",58,17.7,.523,17.1,8.9,14.3,1.9,15.1,8.2,10.80,10.80,4.6,0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=136,Vince Carter
355,"Alec Peters, PHX",20,11.3,.523,12.7,4.2,14.9,3.7,14.0,8.8,10.71,10.71,-2.7,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3062897,Alec Peters
356,"Malcolm Delaney, ATL",54,18.8,.519,29.4,11.9,17.4,1.0,10.0,5.5,10.67,10.67,-5.0,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2282205,Malcolm Delaney
,"Miles Plumlee, ATL",55,16.7,.574,14.3,20.0,12.3,9.4,18.3,13.9,10.67,10.67,1.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=6616,Miles Plumlee
358,"Jordan Mickey, MIA",23,12.3,.515,7.7,15.3,16.0,7.1,24.9,16.0,10.64,10.64,0.2,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3064520,Jordan Mickey
359,"Dion Waiters, MIA",30,30.6,.487,18.1,11.2,24.3,1.0,8.5,4.7,10.59,10.59,1.3,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=6628,Dion Waiters
360,"Henry Ellenson, DET",38,8.7,.476,10.2,9.1,22.6,3.3,24.3,13.6,10.58,10.58,-4.5,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3906522,Henry Ellenson
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
361,"Omari Johnson, MEM",4,18.8,.524,22.6,9.7,14.4,6.0,11.1,8.5,10.54,10.54,-1.1,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2284046,Omari Johnson
,"Devin Robinson, WSH",1,13.0,.333,0.0,0.0,9.3,17.4,26.0,21.7,10.54,10.54,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3137798,Devin Robinson
363,"Jarell Martin, MEM",73,22.8,.516,10.3,12.2,16.2,6.6,15.8,11.1,10.52,10.52,-24.3,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=3064517,Jarell Martin
364,"Jeremy Evans, ATL",1,5.0,1.000,0.0,50.0,15.8,22.3,0.0,11.2,10.50,10.50,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4295,Jeremy Evans
365,"Doug McDermott, DAL/NY",81,21.8,.579,11.6,8.3,15.3,2.5,10.1,6.3,10.46,10.46,-1.0,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2528588,Doug McDermott
366,"Jae Crowder, CLE/UTAH",80,26.1,.525,10.9,8.1,14.1,3.2,11.5,7.4,10.44,10.44,-33.1,-1.1,http://insider.espn.go.com/nba/players/hollinger?playerId=6581,Jae Crowder
367,"Mario Chalmers, MEM",66,21.5,.503,24.1,14.3,19.8,1.0,12.0,6.4,10.39,10.39,-12.9,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3419,Mario Chalmers
368,"Shane Larkin, BOS",54,14.4,.491,26.8,9.0,15.7,2.1,10.7,6.5,10.36,10.36,-7.5,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2596158,Shane Larkin
369,"D.J. Wilson, MIL",22,3.2,.622,12.6,16.8,12.5,3.3,13.2,8.3,10.33,10.33,-1.2,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3136491,D.J. Wilson
370,"Malik Monk, CHA",63,13.5,.477,15.6,8.4,24.2,1.0,7.5,4.2,10.32,10.32,-2.3,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=4066262,Malik Monk
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
371,"Jalen Jones, NO/DAL",16,11.3,.485,4.6,8.0,10.0,7.7,15.7,11.6,10.31,10.31,-0.5,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2579476,Jalen Jones
372,"Luc Mbah a Moute, HOU",61,25.6,.595,10.8,13.3,12.1,1.6,11.7,6.7,10.29,10.29,-28.2,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=3451,Luc Mbah a Moute
,"Garrett Temple, SAC",65,24.8,.536,17.4,11.1,16.0,1.5,9.6,5.4,10.29,10.29,-5.2,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=4023,Garrett Temple
374,"Thon Maker, MIL",74,16.7,.499,10.3,9.8,13.6,7.1,14.2,10.6,10.22,10.22,-7.1,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=4017843,Thon Maker
375,"Antonio Blakeney, CHI",19,16.5,.471,10.5,5.8,22.5,1.3,10.3,5.6,10.18,10.18,-1.5,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3907386,Antonio Blakeney
,"Tyrone Wallace, LAC",30,28.4,.517,17.8,11.5,16.3,2.7,10.7,6.8,10.18,10.18,-4.1,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3002137,Tyrone Wallace
377,"Briante Weber, HOU/MEM",18,13.2,.527,26.1,17.8,11.9,3.8,13.1,8.4,10.13,10.13,-3.1,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2595229,Briante Weber
,"Tyler Ulis, PHX",71,23.4,.465,30.1,12.3,19.3,1.5,6.8,4.1,10.13,10.13,-21.6,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=3136194,Tyler Ulis
379,"Joe Young, IND",53,10.5,.521,14.8,9.9,17.3,2.4,10.3,6.4,10.12,10.12,-7.3,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2528386,Joe Young
380,"Alfonzo McKinnie, TOR",14,3.8,.643,4.9,14.8,14.8,2.2,12.4,7.4,10.11,10.11,-0.3,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2530923,Alfonzo McKinnie
